# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:20:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa1fff4c51.json
# init = 2 (Default)
# random
#   seed = 337894557
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240920-2-54afa0.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240920-2-591188.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-758.79613,0.91387773,0.081460474,6,63,0,776.85477,11.70912,314.37727,27.489292,32.732165,6.8782607,-0.58776552,1.1687005,-2.325191,-0.37627861,0.58535754,-1.0419688,0.20889939,-0.9072608,-0.59073459,0.11047272,-0.032913472,0.1098448,-0.75560329,-1.4366941,1.2013025,0.12343396,-0.84953454,-0.17806455,-0.55098603,0.9760503,-0.257112,-0.4073858,0.4594189,0.12222971,-0.24765592,0.15895667,-0.8223382,0.72634512,-0.11882574,0.37605858,1,0.065657608,0,0.99784221,-19.238838,-76.108537,19.16002,6.8377294,-19.336022,-1.0773292,-24.732532,39.321234,-27.807105,-18.034966,-8.4158326,15.037775,-8.1063145,-26.91691,-3.8894236,7.75584,-3.6326376,-6.8871147,-6.1325698,0.49143881,0.73904679,-10.201871,1.3896994,-1.60579,6.4502112,-2.9121738,1.0463919,0.97914229,4.6138345,2.5273847,-19.238838,-76.108537,19.16002,6.8377294,-19.336022,-1.0773292,-24.732532,39.321234,-27.807105,-18.034966,-8.4158326,15.037775,-8.1063145,-26.91691,-3.8894236,7.75584,-3.6326376,-6.8871147,-6.1325698,0.49143881,0.73904679,-10.201871,1.3896994,-1.60579,6.4502112,-2.9121738,1.0463919,0.97914229,4.6138345,2.5273847,-23.300814,261.68623,1,0.065657608,0.065657608,1,0.065657608
-764.89025,0.9912406,0.081460474,6,63,0,781.8657,11.04728,299.78764,26.222841,27.514499,5.4495786,0.41330018,1.5524148,-1.444221,-2.4970184,0.47208431,-0.72184,0.94801102,-0.14692813,0.83919937,-0.32238798,0.98678606,-0.37189664,-0.14230889,-2.015137,1.2989296,2.3404781,-1.2843516,1.0200323,-0.69673104,1.4117197,0.20802514,-0.42858734,0.71135029,0.81089927,-0.017379797,0.20731914,-1.4005866,1.1331594,0.71242407,-0.56986921,1,-0.2970533,0,0.9548609,11.371747,-39.737016,12.989163,26.084048,23.09015,27.150924,-3.9155579,35.739398,-35.33829,-19.170206,5.7237074,19.572447,-0.4781964,-38.536439,19.601992,7.4090727,-10.655532,-4.5203763,-2.2992084,-3.0360835,-3.5326218,-10.255574,10.07616,7.3869572,8.4738888,-2.5669469,3.0680422,1.1069384,8.1637871,-4.1186484,11.371747,-39.737016,12.989163,26.084048,23.09015,27.150924,-3.9155579,35.739398,-35.33829,-19.170206,5.7237074,19.572447,-0.4781964,-38.536439,19.601992,7.4090727,-10.655532,-4.5203763,-2.2992084,-3.0360835,-3.5326218,-10.255574,10.07616,7.3869572,8.4738888,-2.5669469,3.0680422,1.1069384,8.1637871,-4.1186484,-23.211917,250.07488,1,-0.2970533,-0.2970533,1,-0.2970533
-753.81806,0.99913951,0.081460474,6,63,0,775.84765,9.500935,289.77506,23.152395,30.730322,6.8734135,0.51326737,1.5422305,-1.4622903,-1.0780791,0.87529283,-0.11666441,1.041519,-0.54911433,0.38303898,0.16168855,1.2072651,-0.35149058,0.42886217,-1.7827196,0.98158225,1.46678,-0.54182844,0.10878495,-0.65266387,1.509972,0.50673603,-0.58474095,0.36280279,0.91439836,0.49915187,0.20860417,-0.12787057,0.49740381,0.52354068,0.55685197,1,0.0023175413,0,0.99999731,15.772871,-44.936652,26.89803,32.006215,11.770911,37.099644,13.179072,30.164338,-16.650562,-20.056571,15.572161,11.149047,15.339098,-3.9295036,16.088574,10.608536,-7.4333567,-0.78793769,-3.7576889,1.1174508,-2.3967026,-12.246504,10.097394,0.73909089,10.368237,-4.0110835,6.2908004,1.4417701,3.416816,3.8358033,15.772871,-44.936652,26.89803,32.006215,11.770911,37.099644,13.179072,30.164338,-16.650562,-20.056571,15.572161,11.149047,15.339098,-3.9295036,16.088574,10.608536,-7.4333567,-0.78793769,-3.7576889,1.1174508,-2.3967026,-12.246504,10.097394,0.73909089,10.368237,-4.0110835,6.2908004,1.4417701,3.416816,3.8358033,-23.1385,247.02085,1,0.0023175413,0.0023175413,1,0.0023175413
-762.41898,0.97159026,0.081460474,6,63,0,774.25622,10.006279,291.55907,28.023187,29.318614,8.813823,0.59790135,1.3406969,-0.45279171,-1.6619201,-0.080228841,-0.19987556,1.2707264,0.16833847,1.2424148,-0.42085569,0.60051945,0.414744,-0.61664843,-0.82922795,1.5232148,1.2614336,-1.3902798,0.37357415,-0.57613385,0.96537497,0.47753647,-0.20133045,1.6722169,0.36194927,0.051905022,0.3809604,-0.74339172,0.53898605,0.022279441,0.6486239,1,-0.207895,0,0.97815115,17.529639,-13.275226,-2.3521984,37.255938,36.425881,17.606398,-18.079277,44.658547,-40.761079,-16.891446,14.000708,49.027083,1.5217833,-21.795215,0.65320233,10.46292,-13.498158,-1.5761701,-0.87712695,-5.904841,2.4752505,-6.0190668,8.084074,5.7681554,9.3784187,-2.6107342,0.056369326,3.1892471,6.0088876,5.5511257,17.529639,-13.275226,-2.3521984,37.255938,36.425881,17.606398,-18.079277,44.658547,-40.761079,-16.891446,14.000708,49.027083,1.5217833,-21.795215,0.65320233,10.46292,-13.498158,-1.5761701,-0.87712695,-5.904841,2.4752505,-6.0190668,8.084074,5.7681554,9.3784187,-2.6107342,0.056369326,3.1892471,6.0088876,5.5511257,-23.294478,246.53081,1,-0.207895,-0.207895,1,-0.207895
-762.77322,0.98941899,0.081460474,6,63,0,774.55255,12.313293,306.29905,25.61378,26.227323,7.0829132,-0.48356125,1.6504458,-2.2292655,-1.853129,1.7736194,-1.2217083,0.46427123,-0.032807904,-0.73218171,-0.13683485,0.43592288,0.10779995,0.9369599,-2.1072578,0.92913911,1.6710105,-0.24976927,-0.60544532,-1.193878,0.69741835,-0.054955334,-0.42313151,0.14588988,0.85913309,-0.22874637,-0.09875805,-1.0261891,0.22600553,1.1609917,0.16278095,1,-0.40887754,0,0.91258926,-12.682517,-58.467665,46.517289,12.176591,-19.203166,11.43309,24.57395,24.368831,-6.5507792,-31.312223,-1.4413313,3.826301,-5.9994048,-26.914192,30.449703,12.068551,-5.522186,-13.033346,-1.5566134,1.2359588,-0.56565565,-16.33435,8.1102342,-3.1901289,7.9654894,-2.5758803,5.1307527,0.024108238,4.4327413,-2.3101012,-12.682517,-58.467665,46.517289,12.176591,-19.203166,11.43309,24.57395,24.368831,-6.5507792,-31.312223,-1.4413313,3.826301,-5.9994048,-26.914192,30.449703,12.068551,-5.522186,-13.033346,-1.5566134,1.2359588,-0.56565565,-16.33435,8.1102342,-3.1901289,7.9654894,-2.5758803,5.1307527,0.024108238,4.4327413,-2.3101012,-23.31563,250.88923,1,-0.40887754,-0.40887754,1,-0.40887754
-766.6315,0.996037,0.081460474,6,63,0,784.11025,11.551594,294.82529,28.474299,22.543538,7.0254323,0.36371325,1.0496187,-1.0137148,-1.6266689,0.62252304,-0.30203512,1.836522,-1.1021818,2.1027195,-0.6005351,1.6015035,-0.35840435,-0.7127629,-1.0122329,2.0474211,0.93608256,-2.0383281,0.63534594,-0.06058777,0.59638712,0.65480153,-0.88859004,1.7125091,0.62059008,0.53868888,-0.043767122,-1.3928781,0.89025678,0.18578679,0.36716472,1,0.035576705,0,0.99936695,8.1993834,-22.852718,14.033872,41.401703,47.402738,36.103555,-16.068197,46.156116,-45.951127,-1.3658627,14.761543,38.606013,12.143953,-31.400401,4.1882915,7.4602639,-11.674187,-1.9649895,-7.2793779,-3.6907905,-2.116069,-7.2850207,7.0839574,3.951291,4.1720815,-6.075115,4.7851811,-0.17264747,5.902341,2.6242938,8.1993834,-22.852718,14.033872,41.401703,47.402738,36.103555,-16.068197,46.156116,-45.951127,-1.3658627,14.761543,38.606013,12.143953,-31.400401,4.1882915,7.4602639,-11.674187,-1.9649895,-7.2793779,-3.6907905,-2.116069,-7.2850207,7.0839574,3.951291,4.1720815,-6.075115,4.7851811,-0.17264747,5.902341,2.6242938,-23.105599,242.84312,1,0.035576705,0.035576705,1,0.035576705
-755.98831,0.94268934,0.081460474,6,63,0,780.35758,7.2822767,289.70775,27.605367,18.72656,10.459051,0.97518403,0.78154993,-1.4595593,-0.65051835,1.4285642,-0.61610521,1.4581645,-0.52174,1.4724822,-0.32653548,0.41046442,0.39977475,0.45082237,-0.96375343,0.64804866,1.4022634,-1.6782884,0.42137108,-0.56757965,0.82787965,0.38928302,-0.18053579,1.0360324,0.50717146,0.49320234,0.32599996,-1.2301188,0.81533137,0.52589564,0.49703421,1,0.11370896,0,0.9935141,18.261842,-27.332526,26.752094,27.306405,27.574526,7.6865868,8.4423522,12.135722,-31.428568,-10.628815,7.289932,19.401323,9.2359833,-23.035894,9.8482163,9.2810273,-8.4955117,-4.7031073,-3.6873349,-1.6418951,4.6423055,-9.478411,15.341936,2.3825894,7.9276594,-1.4130166,6.502268,3.974095,7.0093177,5.7902302,18.261842,-27.332526,26.752094,27.306405,27.574526,7.6865868,8.4423522,12.135722,-31.428568,-10.628815,7.289932,19.401323,9.2359833,-23.035894,9.8482163,9.2810273,-8.4955117,-4.7031073,-3.6873349,-1.6418951,4.6423055,-9.478411,15.341936,2.3825894,7.9276594,-1.4130166,6.502268,3.974095,7.0093177,5.7902302,-23.051588,256.93751,1,0.11370896,0.11370896,1,0.11370896
-764.99292,0.81090251,0.081460474,6,63,0,783.45737,11.14046,293.07121,27.923495,18.656687,6.3960376,1.4523569,0.47637096,-1.6975555,-0.84551025,-0.48815513,0.34748448,0.71329385,-0.14798259,1.0010094,-0.63592367,1.0052922,-0.04772398,-1.00171,-0.95471394,1.7015786,0.92854108,-0.4055391,0.21978262,-0.22182334,1.4431723,-0.12710238,0.039699254,1.3985908,0.084171605,0.34238799,-0.037986852,-1.5964696,1.7881873,0.76240519,-0.15122848,1,0.34514531,0,0.93854926,27.096168,-31.670761,-9.1073577,13.3077,18.67552,18.755422,-18.688591,31.745819,-7.5660161,-4.1384887,-2.3713094,26.093071,6.3878257,-29.784834,14.223955,6.0658216,-8.8230546,1.0083151,0.68630175,-1.6076567,1.9327584,-7.9424817,9.3303696,0.42410143,8.1736694,-0.042271958,3.5927582,0.52780792,7.2101755,0.77523302,27.096168,-31.670761,-9.1073577,13.3077,18.67552,18.755422,-18.688591,31.745819,-7.5660161,-4.1384887,-2.3713094,26.093071,6.3878257,-29.784834,14.223955,6.0658216,-8.8230546,1.0083151,0.68630175,-1.6076567,1.9327584,-7.9424817,9.3303696,0.42410143,8.1736694,-0.042271958,3.5927582,0.52780792,7.2101755,0.77523302,-23.12571,242.93914,1,0.34514531,0.34514531,1,0.34514531
-763.36707,0.98910335,0.081460474,6,63,0,782.50457,9.7575762,306.74242,23.792183,28.208365,11.679604,-0.50223966,1.8394377,-1.427828,-0.035925699,1.2035457,-2.0888514,0.78107501,-1.0972099,0.044778936,0.033320489,0.61869029,-0.65208576,-0.086536246,-1.2812357,1.0572072,-0.26357026,-1.2224726,1.2277886,-0.33127875,1.1073684,0.31962866,-1.3607182,0.26126926,0.30312311,-0.43527049,0.47751069,-0.12867592,-0.011805543,-0.33653371,0.77417992,1,0.68324186,0,0.73019214,-14.16736,-40.276695,33.950056,22.032849,1.2631406,17.452242,-2.441046,29.822088,-34.483954,-9.3448319,9.016202,7.3699788,-12.278269,-3.6297373,-9.4930659,11.679509,-11.700447,-8.2101791,-3.1244216,0.64150465,-0.62407389,-11.617393,6.1886874,0.7156924,6.800429,-9.0540531,4.6700689,0.59892475,-1.127515,3.9169443,-14.16736,-40.276695,33.950056,22.032849,1.2631406,17.452242,-2.441046,29.822088,-34.483954,-9.3448319,9.016202,7.3699788,-12.278269,-3.6297373,-9.4930659,11.679509,-11.700447,-8.2101791,-3.1244216,0.64150465,-0.62407389,-11.617393,6.1886874,0.7156924,6.800429,-9.0540531,4.6700689,0.59892475,-1.127515,3.9169443,-23.825662,262.83333,1,0.68324186,0.68324186,1,0.68324186
-769.00708,0.85422992,0.081460474,6,63,0,783.85827,10.403803,309.29643,30.690384,32.068997,5.377725,0.045215504,1.4176344,-1.8449781,-2.2481427,-0.23881918,-0.21108385,0.34313445,-0.51890162,-0.10529697,-0.067302553,0.16985071,0.027876795,-0.99144896,-1.9537862,0.86206192,2.5504003,-0.85614018,-0.47495696,-0.39160036,0.46312903,0.6177727,-0.75619678,0.63763038,0.46019058,0.074377623,0.12347809,-2.3045663,1.522817,0.51586113,0.13021087,1,-0.50317689,0,0.86418344,1.4500159,-59.166599,-7.6586916,11.003978,-3.3767683,5.4469421,-31.794774,27.645461,-27.455557,-12.558231,19.811351,20.448167,2.3852158,-73.905131,16.543149,6.4658795,-5.4554726,-0.33474659,-3.3400163,-0.027849885,-0.33005405,-6.397102,9.5198856,0.10938303,3.2119682,-5.1859643,0.41326851,0.37258286,13.313084,-0.79075856,1.4500159,-59.166599,-7.6586916,11.003978,-3.3767683,5.4469421,-31.794774,27.645461,-27.455557,-12.558231,19.811351,20.448167,2.3852158,-73.905131,16.543149,6.4658795,-5.4554726,-0.33474659,-3.3400163,-0.027849885,-0.33005405,-6.397102,9.5198856,0.10938303,3.2119682,-5.1859643,0.41326851,0.37258286,13.313084,-0.79075856,-23.587132,262.47932,1,-0.50317689,-0.50317689,1,-0.50317689
-757.63116,0.98403236,0.081460474,6,63,0,784.59414,11.063582,300.82829,25.46317,22.681445,9.3649542,-0.20920646,1.1553894,-1.6813779,-1.1146537,1.2836049,-0.87730892,0.75010404,-0.25963152,-0.00041224311,0.06440564,1.3466239,-0.25831303,0.2008651,-1.2654933,1.813086,1.0060342,-1.2714633,0.0008116444,-0.75844268,0.81294233,0.91161537,-0.87267327,1.5595889,0.2733758,-0.58315304,0.072604287,-0.96844533,-0.16453298,-0.026963182,0.14961755,1,-0.079276986,0,0.99685263,-4.7451048,-38.136079,29.114013,17.013443,-0.0093502693,30.543376,4.5559106,41.123409,-28.838624,-17.202576,20.676754,35.373729,-13.226753,-21.965739,-0.61156392,10.941434,-9.1575288,-9.1430799,-2.9806809,0.60156357,-3.4112436,-11.963113,8.0457307,0.95154364,8.1522932,-8.8236295,1.3942158,1.1107434,-0.81699583,1.4167697,-4.7451048,-38.136079,29.114013,17.013443,-0.0093502693,30.543376,4.5559106,41.123409,-28.838624,-17.202576,20.676754,35.373729,-13.226753,-21.965739,-0.61156392,10.941434,-9.1575288,-9.1430799,-2.9806809,0.60156357,-3.4112436,-11.963113,8.0457307,0.95154364,8.1522932,-8.8236295,1.3942158,1.1107434,-0.81699583,1.4167697,-23.092528,251.04217,1,-0.079276986,-0.079276986,1,-0.079276986
-760.33509,0.98136017,0.081460474,6,63,0,772.61721,12.760739,312.62041,27.717082,23.40845,8.2196183,-0.25780739,1.2461648,-1.6082507,-1.6341514,1.0008665,-0.72894958,1.4537007,-0.65311943,0.010543375,-0.10697941,-0.12693737,0.26210052,0.51306778,-1.8529002,1.2669702,1.4178106,-0.7094159,-0.50165871,-0.89997621,0.54155827,-0.51546419,-0.77245829,0.61960061,0.41129307,-0.99239104,0.33755236,0.031457209,-0.46834186,0.42125941,0.10561362,1,-0.15958376,0,0.98718439,-6.0348713,-37.646657,23.428733,34.02888,0.24680407,-2.971407,12.010121,29.657809,-16.606327,-21.067048,-12.066218,14.50389,-23.230336,0.73636451,9.8610299,10.4499,-11.150389,-7.2277544,-7.206438,-0.8818907,2.2932627,-15.707949,9.8426037,-3.1400454,5.5748695,-5.5917986,2.5246056,4.0407308,-3.8415194,0.30440496,-6.0348713,-37.646657,23.428733,34.02888,0.24680407,-2.971407,12.010121,29.657809,-16.606327,-21.067048,-12.066218,14.50389,-23.230336,0.73636451,9.8610299,10.4499,-11.150389,-7.2277544,-7.206438,-0.8818907,2.2932627,-15.707949,9.8426037,-3.1400454,5.5748695,-5.5917986,2.5246056,4.0407308,-3.8415194,0.30440496,-23.179124,255.19708,1,-0.15958376,-0.15958376,1,-0.15958376
-762.45502,0.96632175,0.081460474,6,63,0,777.35556,11.146067,306.04908,28.494914,24.631876,7.6234624,-0.55899126,1.1900368,-1.1238334,-2.4846829,1.4350055,-0.79699256,1.1586568,-0.48576884,0.35828851,-0.31295062,1.3109922,-0.42839256,-0.31718854,-1.7892215,1.1192938,1.4379685,-0.24673409,-0.55270731,-1.7083418,1.0262647,0.5539255,-0.3542247,0.50986273,0.75378856,-0.71239157,0.045563833,-1.0643049,0.49636074,-0.71449256,0.4793056,1,-0.25523986,0,0.96687776,-13.769003,-27.682125,35.346878,28.539889,8.825318,32.292196,-7.8129488,27.570305,-6.0775234,-42.079663,13.644224,12.558875,-17.547541,-26.215827,-17.599292,9.8594006,-16.127721,-8.6668476,-5.8351086,-3.0039072,-5.7086064,-12.571084,8.4212682,-3.5938834,10.888663,-3.6888094,4.5640457,1.7220287,5.72959,4.9232085,-13.769003,-27.682125,35.346878,28.539889,8.825318,32.292196,-7.8129488,27.570305,-6.0775234,-42.079663,13.644224,12.558875,-17.547541,-26.215827,-17.599292,9.8594006,-16.127721,-8.6668476,-5.8351086,-3.0039072,-5.7086064,-12.571084,8.4212682,-3.5938834,10.888663,-3.6888094,4.5640457,1.7220287,5.72959,4.9232085,-23.221216,255.89178,1,-0.25523986,-0.25523986,1,-0.25523986
-774.99024,0.98190209,0.081460474,5,31,0,791.71768,12.431875,304.39149,28.3636,24.141532,7.5319582,-0.6273773,1.4946077,0.88192219,-2.4658044,1.4978794,-0.697605,0.6765862,-0.446662,-0.17523697,0.093575035,1.0281762,-0.58637535,-1.217426,-1.1075844,0.81749714,1.2183967,-0.47958453,-0.78214577,-1.5972597,1.2210915,0.13397714,-1.0741614,1.2155038,0.30921874,-0.01315287,-0.21605949,-0.4667537,-0.18039996,-0.47737733,0.51146906,1,-0.1470758,0,0.98912522,-15.145849,21.290953,36.161104,16.333827,-4.230489,24.821747,-29.390528,19.735633,-11.577905,-38.560295,3.2344134,29.344125,-0.31753044,-11.268149,-11.52462,11.829891,-19.347332,-6.8564961,-4.0771553,0.89126072,-5.507507,-6.9029327,8.1715185,-5.2957562,10.866587,-8.1509716,0.9571979,-1.5950836,-0.82693354,4.3392937,-15.145849,21.290953,36.161104,16.333827,-4.230489,24.821747,-29.390528,19.735633,-11.577905,-38.560295,3.2344134,29.344125,-0.31753044,-11.268149,-11.52462,11.829891,-19.347332,-6.8564961,-4.0771553,0.89126072,-5.507507,-6.9029327,8.1715185,-5.2957562,10.866587,-8.1509716,0.9571979,-1.5950836,-0.82693354,4.3392937,-23.177432,248.44805,1,-0.1470758,-0.1470758,1,-0.1470758
-769.3993,0.97784308,0.081460474,6,63,0,797.83223,12.236937,318.82148,26.661654,17.471323,6.7844247,-1.0360122,1.2785962,-3.8488538,-1.1990982,1.2351364,-1.2153146,1.1205863,-0.94116124,0.41127576,-0.55139093,0.2773642,0.19386388,-0.43779475,-1.8804625,-0.071672783,1.1266455,0.13212567,-0.90963031,-0.66605848,0.43218488,0.11575233,-0.86201288,0.86227019,-0.24031956,-0.32068778,0.10092731,-0.98751166,-0.10154329,0.82380182,-0.4081985,1,0.046354472,0,0.99892505,-18.100504,-67.244569,21.579467,19.578125,7.1855317,4.8459196,-7.6488536,-1.2522184,2.3084103,-11.636923,2.0223463,15.065001,-5.60284,-17.253136,14.392908,8.3394009,-9.3368662,-7.8479114,-6.0259623,-3.6075075,1.4010689,-12.881823,7.6128847,-6.1231325,2.7195062,-5.8055721,-1.3575034,0.58314511,-0.99873328,-2.5073389,-18.100504,-67.244569,21.579467,19.578125,7.1855317,4.8459196,-7.6488536,-1.2522184,2.3084103,-11.636923,2.0223463,15.065001,-5.60284,-17.253136,14.392908,8.3394009,-9.3368662,-7.8479114,-6.0259623,-3.6075075,1.4010689,-12.881823,7.6128847,-6.1231325,2.7195062,-5.8055721,-1.3575034,0.58314511,-0.99873328,-2.5073389,-22.989398,263.75527,1,0.046354472,0.046354472,1,0.046354472
-765.06641,0.99943156,0.081460474,6,63,0,784.43923,10.192589,310.49827,28.129118,19.044625,7.292546,0.7418544,0.36333018,-1.2128294,-1.2776368,-0.12753487,-0.25739329,-0.06982571,-0.031126946,0.35934264,-0.3231086,-0.96898936,0.76091685,-0.56800278,-1.442945,0.2729705,1.650646,-1.9115184,0.3025462,-1.6878728,1.4216583,-0.15785382,-0.23562306,-0.30038508,0.69774587,-0.36916863,0.32512649,-2.6255116,1.2405817,0.041852357,0.33540833,1,0.12019657,0,0.99275011,14.128339,-23.097882,-2.4288538,-1.3298045,6.8435459,-18.454039,-10.8174,5.1986208,-36.404152,-32.144904,-3.0062668,-5.7207213,-7.0306781,-50.001884,0.79706245,3.280657,-10.312768,-1.9752333,-0.28655396,-2.0242237,4.6594343,-10.944331,12.189411,0.51481591,8.812859,-1.8441996,4.7881546,2.0302197,6.6800458,2.4649328,14.128339,-23.097882,-2.4288538,-1.3298045,6.8435459,-18.454039,-10.8174,5.1986208,-36.404152,-32.144904,-3.0062668,-5.7207213,-7.0306781,-50.001884,0.79706245,3.280657,-10.312768,-1.9752333,-0.28655396,-2.0242237,4.6594343,-10.944331,12.189411,0.51481591,8.812859,-1.8441996,4.7881546,2.0302197,6.6800458,2.4649328,-23.035101,264.63162,1,0.12019657,0.12019657,1,0.12019657
-758.93327,0.98778509,0.081460474,6,63,0,787.17647,13.575256,322.88461,25.167015,23.184744,10.171355,-0.84034185,0.71025421,-1.6008672,-1.3799085,1.2661681,-0.88489971,-0.10899013,-0.35194659,0.96899821,-0.730124,0.29712756,-0.44249318,0.18700862,-1.8928478,1.7230952,0.57991609,-1.4021871,-0.40508061,-2.7333878,1.0893123,0.018668524,-0.63982865,0.4137626,0.047698745,-0.3626647,-0.30549529,-1.4357476,0.11161196,0.52215262,-0.46981455,1,0.0075821713,0,0.99997125,-19.483111,-37.115697,29.355783,-2.5269082,22.465976,6.8888265,4.3357471,39.949522,-32.509348,-63.372897,0.43282495,9.59298,-8.4082882,-33.287442,12.105975,7.1592324,-14.158597,-8.9027227,-3.5880764,-7.3514072,-4.4777113,-19.237852,6.0312499,-4.2282385,10.868663,-6.5062978,0.51705672,-3.1351809,1.024486,-4.7382445,-19.483111,-37.115697,29.355783,-2.5269082,22.465976,6.8888265,4.3357471,39.949522,-32.509348,-63.372897,0.43282495,9.59298,-8.4082882,-33.287442,12.105975,7.1592324,-14.158597,-8.9027227,-3.5880764,-7.3514072,-4.4777113,-19.237852,6.0312499,-4.2282385,10.868663,-6.5062978,0.51705672,-3.1351809,1.024486,-4.7382445,-23.167083,261.79596,1,0.0075821713,0.0075821713,1,0.0075821713
-758.79992,0.92804617,0.081460474,6,63,0,775.31079,12.458482,320.02813,26.400966,27.224398,7.5740633,0.19265086,0.43201401,-2.113847,-1.668706,1.2839212,-1.2175606,1.0439915,-0.88218211,-0.86043905,-0.065086582,-0.025934042,0.15081457,-0.62530683,-1.4029285,0.49594287,0.90878729,-1.1152786,-0.57328645,-0.29956289,0.46031759,0.035143945,-0.77904289,-0.093931516,0.46496023,0.5838393,-0.40542864,-1.3018031,0.31303662,0.41488285,-0.22929155,1,-0.079291811,0,0.99685145,5.2448038,-57.548213,34.953982,28.42204,-23.424936,-0.70603869,-17.023602,13.501746,-30.362789,-8.1554194,0.95677277,-2.557229,15.894674,-35.440806,11.294936,3.1461004,-11.329596,-9.9639188,-7.2876462,0.025328553,1.1542575,-10.216878,6.5636963,-3.6586434,3.6554031,-5.9030482,3.5669618,-3.411705,3.1453065,-1.9803633,5.2448038,-57.548213,34.953982,28.42204,-23.424936,-0.70603869,-17.023602,13.501746,-30.362789,-8.1554194,0.95677277,-2.557229,15.894674,-35.440806,11.294936,3.1461004,-11.329596,-9.9639188,-7.2876462,0.025328553,1.1542575,-10.216878,6.5636963,-3.6586434,3.6554031,-5.9030482,3.5669618,-3.411705,3.1453065,-1.9803633,-23.204577,263.96496,1,-0.079291811,-0.079291811,1,-0.079291811
