# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 09:01:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmplrNIdY/standata-130d21cc1c1ff.json
# init = 2 (Default)
# random
#   seed = 2089620606
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607241101-1-88752c.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607241101-1-3ea2d2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-798.12494,0.92004496,0.79124404,2,3,0,799.14352,9.7785333,304.7616,50.142178,-14.813367,260.7582
-798.7861,0.88407777,0.79124404,3,7,0,801.62017,14.273086,309.99534,47.039661,-14.815235,245.76646
-799.34801,0.96926382,0.79124404,3,7,0,800.1478,15.001974,307.46061,47.992376,-14.843931,239.95173
-797.05071,0.96005386,0.79124404,3,7,0,800.33411,13.09326,307.92873,43.524248,-14.725137,249.00906
-798.44511,0.82137033,0.79124404,3,7,0,800.00174,13.3516,311.73815,45.998811,-14.782169,251.65595
-799.18444,0.92775336,0.79124404,2,3,0,800.89664,13.903854,308.50829,50.836004,-14.884006,245.94095
-796.96954,0.99189081,0.79124404,3,7,0,799.92559,12.287994,298.6828,44.950095,-14.739242,243.38683
-796.12562,1,0.79124404,3,7,0,797.19897,10.593184,303.94008,45.065223,-14.72069,256.27075
-796.34068,0.95920798,0.79124404,3,7,0,796.80043,11.400537,301.95858,43.12714,-14.691209,250.65616
-796.79242,0.90964555,0.79124404,3,7,0,797.57612,12.43325,300.16377,43.468964,-14.711529,244.21414
-796.49101,1,0.79124404,2,3,0,796.94456,12.474102,300.18999,45.006238,-14.74284,244.05653
-798.79273,0.76006152,0.79124404,2,3,0,799.51878,8.9046435,308.25451,47.533123,-14.754388,268.18361
-797.86327,1,0.79124404,2,3,0,799.01849,9.9536712,308.76493,48.490219,-14.784955,263.97341
-797.91262,0.7010697,0.79124404,3,7,0,803.10972,13.397057,305.55446,41.555787,-14.688638,245.26771
-795.85023,1,0.79124404,2,3,0,797.92816,12.354707,303.24505,45.269773,-14.746989,247.64887
-797.53367,0.84098048,0.79124404,2,3,0,797.63102,10.497445,305.40928,41.526546,-14.649482,258.17078
-798.48831,0.88218875,0.79124404,3,7,0,800.60976,12.965032,303.43691,51.716244,-14.884568,245.09426
-796.45893,0.76904784,0.79124404,2,3,0,802.88705,11.399813,308.59711,44.730756,-14.726776,257.29795
-797.56433,0.88286934,0.79124404,2,3,0,798.23906,13.495274,299.18592,45.376045,-14.765001,238.45719
-796.77372,0.99781355,0.79124404,2,7,0,798.1986,11.075311,308.11453,47.954594,-14.786798,258.27563
-797.14832,0.93761314,0.79124404,2,3,0,797.90955,11.919767,306.80237,49.759672,-14.832708,253.16341
-797.78026,0.97190707,0.79124404,3,7,0,798.73831,9.5313957,308.37746,45.870051,-14.727649,265.48618
-795.96059,0.94957664,0.79124404,2,3,0,798.75986,12.153599,304.44803,47.058867,-14.780495,249.75683
-797.27178,0.74875642,0.79124404,1,3,0,798.68871,9.9024369,305.12423,48.417768,-14.780413,260.56327
-796.63705,0.85053581,0.79124404,3,7,0,799.77506,12.569435,304.89912,48.693725,-14.819115,248.33666
-797.52356,0.92067985,0.79124404,2,3,0,798.14002,11.991079,307.73951,41.409796,-14.66734,253.77965
-798.17489,0.897548,0.79124404,3,7,0,799.93356,10.338663,306.22595,50.882569,-14.835239,259.70197
-796.50305,0.99968422,0.79124404,2,7,0,798.44568,11.080539,308.46651,44.888022,-14.725822,258.60408
-798.4798,0.70666506,0.79124404,2,3,0,800.16058,12.988161,312.22581,47.126407,-14.799987,253.77909
-797.05283,0.96489574,0.79124404,2,3,0,799.2084,13.180493,308.64483,46.606918,-14.788657,249.33261
-796.27779,1,0.79124404,2,3,0,797.36738,10.777989,306.05612,43.920695,-14.701052,257.55517
-797.70609,0.84250525,0.79124404,2,3,0,798.35237,9.7385195,308.82704,46.718462,-14.747221,265.0037
-799.97858,0.5826534,0.79124404,2,3,0,804.33327,9.2862873,298.93666,51.068745,-14.825607,257.14836
-799.36833,0.97568352,0.79124404,3,7,0,801.01973,8.9706576,298.27919,47.483916,-14.750801,257.91123
-798.44104,1,0.79124404,1,1,0,799.42825,9.347572,299.03317,46.638275,-14.737623,256.96909
-798.17605,0.97943964,0.79124404,3,7,0,800.24799,13.447748,306.77618,50.386541,-14.866762,246.26131
-798.59248,0.97687371,0.79124404,2,7,0,799.18233,12.73675,305.47866,52.014135,-14.888176,248.16328
-795.80973,0.90059513,0.79124404,1,3,0,799.6705,11.842079,303.96759,46.500505,-14.764973,250.67823
-798.06738,0.84171217,0.79124404,2,3,0,798.0936,11.631993,297.97908,42.392445,-14.679489,245.63511
-797.1613,1,0.79124404,3,7,0,798.76339,11.51618,305.66092,50.02435,-14.832036,253.83811
-798.73041,0.91333749,0.79124404,2,7,0,799.63621,8.6289011,305.58132,47.213056,-14.743452,266.75126
-798.2709,0.89922409,0.79124404,2,3,0,800.57461,14.049557,299.36551,44.700065,-14.75995,236.14251
-800.49301,0.66329874,0.79124404,3,7,0,803.45354,9.0490454,312.77699,47.930102,-14.768524,272.05628
-800.46952,0.98111774,0.79124404,2,7,0,801.86862,8.9007594,310.11863,50.780637,-14.821013,270.06521
-799.14214,0.98372227,0.79124404,3,7,0,802.96296,9.5651115,297.79655,48.98818,-14.787103,254.75355
-797.37917,0.99138851,0.79124404,2,3,0,799.78763,11.523658,299.02038,48.771746,-14.805525,247.16392
-795.8781,0.99458306,0.79124404,3,7,0,797.38763,11.935603,305.26485,43.99496,-14.716696,251.55463
-796.14082,0.96709001,0.79124404,3,7,0,796.33042,12.861198,302.96565,45.099306,-14.750588,245.09026
-797.06586,0.87813723,0.79124404,2,3,0,797.64322,13.304484,300.701,44.125822,-14.737147,240.83082
-796.94819,0.99649379,0.79124404,3,7,0,798.15289,12.621889,301.10516,48.633252,-14.8175,244.30667
-797.0751,0.97307533,0.79124404,3,7,0,798.12601,11.604602,305.41871,41.375871,-14.660068,253.19801
-795.83088,1,0.79124404,2,3,0,796.97882,11.378038,305.54517,45.957165,-14.74887,254.344
-797.36463,0.77403387,0.79124404,3,7,0,799.12792,11.738317,297.94549,44.125366,-14.715535,245.12306
-799.33552,0.69366763,0.79124404,2,3,0,801.80979,9.4393415,301.70664,41.286207,-14.631638,259.2296
-799.52605,0.95169987,0.79124404,1,1,0,800.27581,9.5779246,301.66495,40.831087,-14.623993,258.56429
-796.99316,1,0.79124404,2,3,0,799.85795,12.31717,300.7969,48.865414,-14.817892,245.36964
-795.96923,0.93741494,0.79124404,2,3,0,798.02501,12.269061,306.41897,45.952902,-14.761014,251.20819
-797.41781,0.86401769,0.79124404,2,3,0,797.76889,13.072091,306.79705,42.089839,-14.695308,247.97264
-797.43928,0.86720326,0.79124404,2,3,0,799.75717,12.175835,302.17309,41.155076,-14.661967,247.38183
-796.98853,0.99277086,0.79124404,2,7,0,798.32206,11.09447,308.5756,48.261921,-14.793565,258.65049
-799.34027,0.85633964,0.79124404,3,7,0,800.30994,12.482228,313.95439,47.854721,-14.809657,257.78436
-796.13797,1,0.79124404,2,3,0,799.29913,12.396819,306.90461,44.472475,-14.733479,251.11892
-800.36219,0.59764941,0.79124404,2,3,0,800.89893,14.07349,298.31225,51.681847,-14.900082,234.98154
-797.61672,1,0.79124404,2,3,0,800.57457,11.146021,306.93048,41.161283,-14.650914,256.77338
-797.80553,0.99294903,0.79124404,3,7,0,798.19475,12.46176,301.38631,50.630339,-14.855246,245.30839
-796.19727,0.9715971,0.79124404,2,3,0,798.58838,11.131601,301.91238,46.959623,-14.764483,251.82017
-796.0375,0.97031273,0.79124404,3,7,0,796.83733,12.141441,306.41287,44.063625,-14.721493,251.77638
-795.815,1,0.79124404,2,3,0,796.07465,11.630185,304.6643,46.51182,-14.762737,252.32846
-796.24293,0.93962829,0.79124404,2,3,0,796.55276,11.802473,300.50965,44.985455,-14.733378,247.39852
-797.33614,0.90753805,0.79124404,3,7,0,797.98897,11.558198,297.97753,47.335335,-14.777397,245.96564
-795.96261,0.78521372,0.79124404,1,3,0,800.50682,11.945044,306.76076,45.999905,-14.75782,253.00806
-797.76265,0.70163164,0.79124404,2,3,0,799.4736,12.097619,309.98195,49.326676,-14.82909,255.54267
-796.80103,0.93418652,0.79124404,3,7,0,799.63426,10.137694,301.80753,46.71256,-14.747778,256.18791
-797.26553,0.96955259,0.79124404,3,7,0,798.07099,12.128117,297.82239,45.95702,-14.757362,243.24586
-797.46578,0.86643675,0.79124404,3,7,0,799.55175,11.622714,311.2398,45.360042,-14.744834,258.93759
-799.60683,0.76989594,0.79124404,3,7,0,801.10466,12.475417,313.27897,42.92932,-14.710135,257.13959
-795.73529,1,0.79124404,2,3,0,799.11815,11.662779,303.46777,45.040938,-14.733255,250.98526
-802.81684,0.44892077,0.79124404,2,3,0,803.02882,16.32066,309.70552,48.617398,-14.881305,236.26255
-798.51506,1,0.79124404,2,3,0,802.98698,14.771465,306.06997,46.463874,-14.808607,239.59837
-796.42722,0.99730264,0.79124404,2,3,0,798.71757,10.601004,301.62786,46.439027,-14.747615,253.92335
-796.10109,0.98914194,0.79124404,3,7,0,796.69015,11.021128,303.59873,47.131888,-14.767034,254.00366
-796.64568,0.94765556,0.79124404,2,3,0,797.02454,12.572652,308.66164,44.723356,-14.742303,252.0847
-795.94625,0.9253452,0.79124404,2,3,0,797.86946,12.115761,303.08117,43.921134,-14.716716,248.56024
-797.99074,0.76505261,0.79124404,2,3,0,798.4095,9.8649387,304.11674,41.818903,-14.647558,259.72452
-796.46332,1,0.79124404,2,3,0,798.19489,11.500503,304.35628,48.678814,-14.804271,252.60402
-795.94121,0.98619211,0.79124404,2,3,0,796.81808,11.499901,302.37907,44.292424,-14.71587,250.62951
-796.88885,0.69135587,0.79124404,3,7,0,799.56955,12.757968,306.94451,48.57067,-14.820518,249.53365
-795.77825,0.99753612,0.79124404,2,7,0,796.77973,12.165198,304.63364,44.763921,-14.734837,249.89025
-795.90235,0.98227881,0.79124404,3,7,0,796.01213,10.948632,304.5168,45.447454,-14.732833,255.24796
-798.13032,0.79657955,0.79124404,2,3,0,798.36304,9.1384534,301.14983,46.692372,-14.736576,260.02679
-797.9023,1,0.79124404,1,1,0,798.36408,9.2771809,301.1356,46.266828,-14.729483,259.38829
-797.17104,1,0.79124404,2,3,0,798.39072,13.568844,306.28859,43.533886,-14.731208,245.22879
-797.15333,0.91994406,0.79124404,3,7,0,799.21708,9.6931906,306.44295,46.084082,-14.732224,262.82359
-796.79191,0.96867584,0.79124404,3,7,0,798.21751,13.00382,301.46314,43.465794,-14.719635,242.94596
-796.52499,0.67410586,0.79124404,2,3,0,801.60801,10.160755,303.06268,45.526057,-14.724614,257.33928
-795.84872,1,0.79124404,2,3,0,796.52178,12.221012,303.93045,44.306932,-14.726153,248.9359
-796.0183,0.98194506,0.79124404,3,7,0,796.16866,11.026917,302.98172,46.506855,-14.754401,253.36059
-799.56495,0.72498559,0.79124404,3,7,0,800.61079,12.228162,314.49093,47.603058,-14.801899,259.4642
-797.27995,0.98320882,0.79124404,2,3,0,800.49195,11.691367,303.32318,50.311611,-14.83899,250.71203
-796.63394,0.87708321,0.79124404,3,7,0,799.18351,12.193946,304.00852,48.993369,-14.819545,249.13576
-796.65111,0.9923902,0.79124404,3,7,0,797.49498,12.373579,300.49312,47.622794,-14.793794,244.81201
-796.29532,0.98899654,0.79124404,2,3,0,797.04594,12.540891,301.10896,44.749381,-14.738691,244.67495
-797.11701,0.89794174,0.79124404,2,3,0,797.64172,11.568744,306.95404,49.646906,-14.825977,254.89469
-796.12945,0.81125546,0.79124404,1,3,0,800.01361,11.233521,301.64716,44.328514,-14.71308,251.09632
-796.18786,0.99534304,0.79124404,3,7,0,796.34493,12.269759,307.04862,46.775118,-14.777891,251.83471
-796.13308,0.9697082,0.79124404,3,7,0,796.80819,12.178092,303.66329,43.175392,-14.702839,248.86188
-796.83777,0.82923073,0.79124404,3,7,0,798.13356,10.171946,302.14084,47.340081,-14.760781,256.36708
-798.56577,0.54384631,0.79124404,2,3,0,802.52211,13.367468,299.80556,50.460036,-14.864742,239.65195
-796.54656,0.85555228,0.79124404,2,3,0,801.29292,12.678223,300.50072,46.488641,-14.775352,243.44871
-796.46477,0.98814581,0.79124404,2,3,0,797.08891,11.173382,300.07925,45.915809,-14.743942,249.79903
-796.07089,0.9986444,0.79124404,3,7,0,796.7028,10.908786,303.75574,46.788657,-14.758858,254.6662
-798.8671,0.6278408,0.79124404,2,3,0,800.17487,8.8983588,304.39547,43.006328,-14.66135,264.35286
-796.97241,1,0.79124404,2,7,0,799.36653,11.335448,302.24939,49.45729,-14.817051,251.23987
-798.32744,0.93752962,0.79124404,3,7,0,799.06223,12.377048,311.66087,43.264458,-14.713462,255.96415
-796.5695,1,0.79124404,2,3,0,798.54973,12.784365,307.18123,43.690306,-14.723452,249.65159
-796.30477,0.94664208,0.79124404,2,3,0,797.32518,12.834772,304.44152,43.596083,-14.720693,246.68505
-797.09688,0.89205374,0.79124404,2,3,0,797.96948,10.485668,299.5941,46.930119,-14.755961,252.4086
-796.82859,0.9775283,0.79124404,3,7,0,798.09455,10.829516,303.30633,48.981458,-14.801598,254.57351
-796.26353,0.99473804,0.79124404,3,7,0,797.17189,10.427105,305.14563,45.316464,-14.724323,258.22365
-800.44927,0.5023198,0.79124404,2,3,0,802.42142,12.860497,298.55697,53.329796,-14.914852,240.68474
-797.57429,1,0.79124404,2,3,0,801.44998,13.088026,303.9684,50.097289,-14.854166,245.07229
-795.93686,0.80620107,0.79124404,1,3,0,800.43281,11.255045,303.19183,44.117685,-14.709506,252.54413
-796.01639,0.87132013,0.79124404,2,3,0,797.10825,12.027018,304.65226,47.360111,-14.784913,250.53068
-797.09231,0.92016967,0.79124404,3,7,0,797.29819,13.584774,307.58609,45.75541,-14.776779,246.45461
-797.09301,0.84874692,0.79124404,2,3,0,799.85735,11.889749,307.68711,49.323162,-14.824222,254.18323
-796.25767,0.89758064,0.79124404,3,7,0,799.33103,11.627306,302.85579,42.89011,-14.689586,250.53292
-797.62043,0.83121625,0.79124404,2,3,0,798.23492,9.3880372,306.71646,46.542758,-14.738342,264.4703
-796.98509,0.99730422,0.79124404,2,7,0,797.54495,13.639391,302.18835,44.753457,-14.754928,240.81109
-797.13561,0.94258365,0.79124404,3,7,0,798.33216,9.8921527,307.37886,46.54249,-14.744204,262.86417
-797.5094,0.93512921,0.79124404,3,7,0,798.86215,13.561496,299.84815,44.542721,-14.749298,238.82142
-796.13538,1,0.79124404,2,3,0,797.48939,12.712429,302.69541,44.473442,-14.735881,245.48948
-796.77136,0.92836505,0.79124404,2,3,0,797.10208,10.456236,308.22637,45.566587,-14.731724,261.1733
-796.5124,0.99230809,0.79124404,3,7,0,797.48504,12.040815,300.45212,47.369535,-14.784214,246.26845
-796.18041,0.9774887,0.79124404,3,7,0,797.14866,10.814311,306.62953,45.843993,-14.740317,257.96513
-796.71339,0.92845803,0.79124404,3,7,0,797.41898,13.218828,305.52256,47.666432,-14.808198,246.03784
-796.48328,0.8988432,0.79124404,3,7,0,798.69017,11.81796,308.88712,45.967617,-14.75716,255.7063
-797.30832,0.93565196,0.79124404,2,3,0,797.58047,12.836485,310.09862,45.021219,-14.753333,252.33443
-796.14339,1,0.79124404,2,3,0,797.49536,12.700658,304.09466,46.953105,-14.785783,246.9417
-797.06752,0.78069095,0.79124404,2,3,0,798.86862,12.599663,299.04006,47.135483,-14.787219,242.34157
-796.83148,0.99915844,0.79124404,3,7,0,797.53581,12.097441,308.48405,43.098813,-14.703147,254.04556
-796.89125,0.80286753,0.79124404,2,3,0,799.62025,12.086841,307.60155,48.85179,-14.817355,253.21076
-796.68147,1,0.79124404,3,7,0,797.17328,10.826706,302.42443,42.715498,-14.675992,253.70425
-797.31239,0.88291821,0.79124404,3,7,0,798.6022,10.935586,307.08488,49.674617,-14.818707,257.87474
-799.01381,0.8498052,0.79124404,2,3,0,799.94109,13.031252,302.81278,39.948426,-14.649973,244.17215
-798.32212,1,0.79124404,3,7,0,799.81972,11.520642,307.03791,51.674945,-14.865979,255.19502
-795.73539,0.88786681,0.79124404,1,3,0,800.0449,11.581676,305.10766,45.284394,-14.737779,252.99012
-798.03616,0.61127386,0.79124404,1,3,0,799.94228,14.491594,304.21451,44.74491,-14.768724,239.00234
-798.9687,0.97821339,0.79124404,3,7,0,799.87114,8.6043931,306.34978,44.724773,-14.69391,267.63002
-797.29817,0.81793145,0.79124404,2,7,0,802.13334,11.335201,309.83597,48.200771,-14.796502,258.82756
-797.29848,0.99341183,0.79124404,3,7,0,798.21146,11.475514,310.83507,45.181671,-14.738931,259.19525
-795.89954,0.96883617,0.79124404,2,3,0,798.08777,12.121376,305.63636,44.224016,-14.723963,251.09017
-796.4362,0.93488187,0.79124404,2,3,0,796.67609,10.617096,301.57514,46.511243,-14.74924,253.79821
-796.96421,0.9617186,0.79124404,3,7,0,797.50045,12.460182,308.45805,43.059272,-14.707283,252.38723
-796.12832,0.98630623,0.79124404,2,3,0,797.32236,11.120342,306.7428,44.338806,-14.714018,256.70126
-797.94464,0.84014286,0.79124404,3,7,0,798.01144,12.918122,299.68357,49.776052,-14.844504,241.55202
-796.82424,0.84665066,0.79124404,3,7,0,800.85482,13.554432,305.54742,44.458592,-14.749046,244.55247
-797.72613,0.9434332,0.79124404,2,3,0,797.98829,13.998581,303.64786,43.210283,-14.730005,240.65424
-797.92924,0.99261518,0.79124404,3,7,0,799.18211,9.5812337,304.48456,49.299736,-14.794268,261.369
-797.80667,1,0.79124404,3,7,0,799.53985,10.795896,311.23987,44.814086,-14.723617,262.65833
-796.82341,0.99577151,0.79124404,2,7,0,798.50951,13.377856,307.2056,46.249382,-14.783277,247.00525
-796.68499,0.93916741,0.79124404,3,7,0,798.31901,10.100372,302.71307,44.643247,-14.706177,257.26139
-796.58332,0.99705546,0.79124404,3,7,0,797.10713,10.098731,305.31502,45.094832,-14.716235,259.87073
-795.88718,0.99878407,0.79124404,2,3,0,796.64562,11.11017,305.07578,46.055432,-14.74724,255.08002
-797.65631,0.8142838,0.79124404,2,3,0,797.9044,10.407877,301.05699,42.064211,-14.657788,254.22155
-796.99761,1,0.79124404,2,3,0,798.18865,11.239964,304.06584,41.538277,-14.658047,253.486
-797.81652,0.87087566,0.79124404,3,7,0,799.22354,11.996826,296.72235,45.346506,-14.743693,242.73664
-796.65274,0.99981684,0.79124404,3,7,0,797.92157,11.543241,299.29184,46.162316,-14.753565,247.34726
-796.36162,0.93213986,0.79124404,3,7,0,798.01171,13.036981,302.60137,44.557987,-14.74219,243.93496
-797.49024,0.89737218,0.79124404,2,3,0,798.0115,10.740722,297.90674,45.929009,-14.739158,249.57349
-799.6439,0.84479636,0.79124404,2,3,0,800.29467,14.239303,311.94366,45.680288,-14.789649,247.8668
-797.71469,0.89015843,0.79124404,2,3,0,801.68073,14.315203,304.68841,44.995026,-14.771114,240.27
-799.24242,0.80523732,0.79124404,2,3,0,800.69956,8.7279372,299.47793,46.359281,-14.725787,260.20221
-797.87654,1,0.79124404,2,3,0,800.33806,14.395801,303.16402,45.058694,-14.773075,238.38291
-796.94387,0.98429073,0.79124404,2,3,0,798.62387,10.345774,308.50298,45.490308,-14.729153,261.947
-796.2675,0.96671957,0.79124404,2,3,0,797.50642,11.269688,306.22819,43.234976,-14.693465,255.51459
-795.89848,0.95587882,0.79124404,2,7,0,796.86775,12.494609,304.62921,44.719219,-14.738454,248.40347
-796.98445,0.78522658,0.79124404,2,3,0,798.18805,12.629962,308.12386,48.339631,-14.81498,251.28903
-797.46659,0.91954434,0.79124404,2,3,0,798.52253,9.9470165,299.73712,45.174803,-14.714736,254.97555
-798.70654,0.91430954,0.79124404,2,3,0,799.56969,9.3609604,301.70973,42.316574,-14.651427,259.58541
-796.18997,1,0.79124404,2,3,0,798.92026,12.243794,301.28984,44.348658,-14.726608,246.19277
-795.77738,1,0.79124404,2,3,0,796.2285,12.045448,304.41732,44.487896,-14.727608,250.2128
-795.77738,0.69078765,0.79124404,2,3,0,799.28774,12.045448,304.41732,44.487896,-14.727608,250.2128
-796.31787,0.93170192,0.79124404,2,3,0,796.46051,12.652233,302.80015,43.457069,-14.714734,245.8651
-796.54874,0.95510376,0.79124404,2,3,0,796.99805,10.283902,303.02839,46.908718,-14.753655,256.75083
-798.54097,0.7914062,0.79124404,2,3,0,799.73149,10.816403,300.57331,51.439161,-14.850064,251.8995
-796.29244,0.98879473,0.79124404,3,7,0,798.78385,11.90192,300.35791,45.963962,-14.754251,246.79927
-797.26352,0.87639255,0.79124404,2,3,0,797.87091,13.530923,300.20233,45.324886,-14.764482,239.31318
-797.99409,0.87798254,0.79124404,1,1,0,798.13385,14.165728,300.53447,45.096306,-14.76969,236.7887
-796.97242,1,0.79124404,2,3,0,797.89323,13.50021,301.21679,46.148502,-14.780565,240.46584
-797.1373,0.86200321,0.79124404,2,3,0,799.3348,12.295198,301.78483,41.740518,-14.675222,246.45644
-798.38805,0.77502149,0.79124404,1,1,0,798.52167,11.975527,300.07595,40.689137,-14.649725,246.18608
-799.05964,0.87659795,0.79124404,3,7,0,801.48808,9.1206672,299.53007,48.914459,-14.780783,258.48707
-797.27685,0.96377389,0.79124404,2,3,0,800.22322,12.787465,307.18229,49.35468,-14.836785,249.6387
-798.40627,0.88627354,0.79124404,2,3,0,799.85746,11.384637,311.80452,49.063351,-14.816508,260.57365
-797.57045,0.84277959,0.79124404,2,3,0,802.21066,14.006263,307.43304,45.572896,-14.779474,244.40486
-796.54864,0.9955957,0.79124404,2,7,0,798.11207,12.922011,302.29945,47.541825,-14.800134,244.1504
-796.17136,0.99460788,0.79124404,2,3,0,796.89983,12.564291,306.50308,46.5798,-14.777679,249.96377
-797.26679,0.90262293,0.79124404,2,3,0,797.72087,12.88784,302.49371,41.875564,-14.686366,244.49844
-797.95389,0.91240689,0.79124404,3,7,0,799.56889,10.435077,307.45455,50.277069,-14.825082,260.4967
-798.06765,0.95392495,0.79124404,2,3,0,799.52429,11.346831,310.62497,49.451835,-14.822477,259.56423
-796.82722,0.97055002,0.79124404,3,7,0,799.50073,13.680639,303.63764,45.491772,-14.770742,242.07477
-797.63602,0.95804575,0.79124404,2,3,0,797.64987,9.2487373,305.53761,45.933927,-14.724001,263.91829
-795.81483,0.86317631,0.79124404,1,3,0,799.6033,12.154474,303.60501,46.134449,-14.761679,248.90988
-796.11487,0.95305667,0.79124404,2,3,0,796.39697,11.990145,301.01447,45.228982,-14.740767,247.05881
-797.0007,0.85037081,0.79124404,3,7,0,797.88641,11.448963,307.32612,49.236377,-14.8165,255.80579
-796.34302,1,0.79124404,3,7,0,797.47181,12.743345,304.59203,43.288812,-14.713316,247.24697
-796.54652,0.98850891,0.79124404,2,3,0,796.73803,12.464963,305.98365,42.667571,-14.697729,249.89131
-796.55533,0.93935465,0.79124404,3,7,0,797.84675,10.980122,303.33129,48.482302,-14.793448,253.92074
-796.91303,0.96490098,0.79124404,2,3,0,797.56286,9.8791178,303.56909,44.309485,-14.697315,259.11306
-798.45582,0.83158617,0.79124404,2,7,0,800.24636,9.1562437,305.42859,49.226441,-14.788846,264.22549
-799.51602,0.92618684,0.79124404,2,7,0,801.48738,10.251329,295.95113,49.467776,-14.804826,249.82015
-798.37846,0.98308984,0.79124404,3,7,0,801.1075,14.152761,308.86904,47.84909,-14.828461,245.18161
-797.26873,1,0.79124404,2,3,0,798.64946,13.65713,305.54445,48.18286,-14.825083,244.08736
-796.93202,0.92715099,0.79124404,3,7,0,799.22943,11.725072,298.6611,44.647085,-14.725675,245.89828
-795.87403,0.99890323,0.79124404,2,3,0,796.99569,11.530478,302.77101,44.361455,-14.717743,250.88387
-795.95664,0.85351326,0.79124404,3,7,0,797.51865,12.244901,302.21822,44.785089,-14.735514,247.11617
-795.90106,0.86206943,0.79124404,2,3,0,797.45388,11.280509,303.55388,44.127793,-14.710149,252.79159
-796.20158,0.97221508,0.79124404,3,7,0,796.27057,12.642748,304.01807,47.321389,-14.792302,247.12571
-797.74452,0.87291024,0.79124404,3,7,0,798.07174,9.1654597,305.30416,46.103264,-14.726409,264.05959
-796.74541,1,0.79124404,2,3,0,797.79272,13.437588,301.97686,45.738644,-14.771552,241.50771
-798.33319,0.85010237,0.79124404,2,3,0,799.02977,8.7933585,303.92772,45.624984,-14.712496,264.35761
-797.31376,0.99099832,0.79124404,2,3,0,799.3534,12.502498,300.47541,49.29204,-14.82896,244.21417
-795.94606,0.9847741,0.79124404,3,7,0,797.55318,11.705604,303.69564,43.585115,-14.704776,251.02043
-797.65737,0.67861629,0.79124404,2,3,0,799.06455,9.2938853,304.44964,44.482572,-14.694896,262.62716
-796.89346,1,0.79124404,2,3,0,797.66242,13.75114,304.47727,45.6073,-14.774468,242.59715
-797.0107,0.98485278,0.79124404,3,7,0,797.95249,11.265748,309.32116,47.77886,-14.786699,258.62529
-795.85984,0.98824791,0.79124404,3,7,0,797.21257,11.9226,303.13272,44.169373,-14.719117,249.48102
-796.34125,0.80024993,0.79124404,3,7,0,798.16704,11.431177,306.11384,48.049239,-14.791717,254.67354
-795.72302,0.96723682,0.79124404,2,3,0,796.8167,11.584609,303.76269,45.434302,-14.740219,251.63195
-796.73036,0.80131671,0.79124404,1,3,0,797.83072,10.87947,308.81931,46.466928,-14.755252,259.86169
-795.91042,0.92924025,0.79124404,2,3,0,797.78609,12.318305,306.06395,45.299807,-14.748403,250.63157
-795.75926,0.9142952,0.79124404,2,3,0,796.77172,11.997566,305.05717,44.800612,-14.733526,251.06813
-796.09779,0.95880067,0.79124404,2,3,0,796.23656,11.528274,301.10925,45.747965,-14.745122,249.23201
-796.03464,0.98766832,0.79124404,2,3,0,796.35357,11.092674,302.02624,45.768657,-14.740206,252.10921
-797.55038,0.64119668,0.79124404,2,3,0,800.38583,10.071638,299.9075,47.888893,-14.7704,254.58513
-795.90333,0.93193655,0.79124404,2,3,0,798.80063,11.843985,302.16218,44.692854,-14.728292,248.86424
-795.80952,0.95884474,0.79124404,3,7,0,796.37152,11.583129,304.5679,44.181387,-14.715477,252.44382
-797.89719,0.79874297,0.79124404,2,3,0,798.29341,9.8195429,306.13659,42.282522,-14.65737,261.94864
-796.06365,1,0.79124404,2,3,0,798.08981,11.086612,301.8549,45.719559,-14.739116,251.96514
-796.61918,0.93542114,0.79124404,2,7,0,797.0282,10.541055,304.54907,43.013133,-14.679295,257.11432
