# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:15:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa7b7a06d7.json
# init = 2 (Default)
# random
#   seed = 20260720
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240915-2-8a8c58.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240915-2-9005a6.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,z_1.1.16,z_1.2.16,z_1.1.17,z_1.2.17,z_1.1.18,z_1.2.18,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.16.1,r_1.17.1,r_1.18.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1.16.2,r_1.17.2,r_1.18.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_1.16,r_1_1.17,r_1_1.18,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,r_1_2.16,r_1_2.17,r_1_2.18,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-902.83952,0.896841,0.11472265,5,31,0,921.46468,11.389657,303.81026,27.240942,25.790258,9.5546847,-0.99259324,1.1932676,-1.842188,-1.8435355,-1.3389237,-1.3174217,-0.12727803,-0.039032062,1.0087505,-0.181432,-0.11846171,0.50530668,0.32613719,0.20412018,-0.56178778,-0.42043783,0.28300703,-1.5336953,1.3493227,1.4668407,-0.65945794,-0.36461042,-0.26477464,0.33385778,0.017324355,-0.65477457,0.96797959,0.62621522,0.46919512,-0.14500986,-1.4787837,0.15387315,-0.91388013,-0.069524629,0.35352156,0.34501727,1,-0.33644149,0,0.94170437,-25.599236,-47.510503,-34.531187,-3.2825332,26.015936,-3.0551579,8.4111621,-14.488652,7.2988243,34.799381,-17.00759,-6.8286063,0.44679958,24.964443,12.100663,-38.138212,-23.569204,9.1174122,13.927433,-10.665674,-7.5496564,0.057948643,-4.8751903,4.9273981,0.78821172,-1.9770499,-14.709465,8.8606529,-1.1607625,3.8550908,-5.9471483,2.5228296,-2.8130246,6.1381892,2.3121911,1.9679302,-25.599236,-47.510503,-34.531187,-3.2825332,26.015936,-3.0551579,8.4111621,-14.488652,7.2988243,34.799381,-17.00759,-6.8286063,0.44679958,24.964443,12.100663,-38.138212,-23.569204,9.1174122,13.927433,-10.665674,-7.5496564,0.057948643,-4.8751903,4.9273981,0.78821172,-1.9770499,-14.709465,8.8606529,-1.1607625,3.8550908,-5.9471483,2.5228296,-2.8130246,6.1381892,2.3121911,1.9679302,-23.312636,252.55681,1,-0.33644149,-0.33644149,1,-0.33644149
-903.89681,0.96399881,0.11472265,5,31,0,926.2402,10.962102,312.69814,22.638636,23.350827,5.9734514,0.073718893,1.3617171,-2.0372927,-2.4276674,-1.5036456,-1.6842318,1.6627351,-1.290114,0.51555706,-0.6216029,0.26829946,-0.0075216405,0.30375812,-0.23828256,-0.49701328,-0.39499314,0.12883071,-2.1197247,0.51377791,1.8848314,-1.7392054,-0.19686152,-1.4005473,1.2636618,-0.34162797,-1.1680606,0.11144535,0.80775114,-0.72649234,-0.0064498594,-1.2916027,-0.068797066,0.15507842,-0.78216592,0.15820353,0.12295832,1,-0.21722711,0,0.97612109,1.7213971,-47.572469,-35.111368,38.826238,12.038683,6.2650143,7.0930032,-11.605671,3.0083035,11.997139,-40.611885,-32.703936,-7.9772954,2.6023412,-16.964197,-30.159992,3.6212094,3.6941831,7.8442589,-11.51169,-7.8693147,-9.6799699,-4.2934341,-0.39200146,-1.7835359,-1.6582085,-12.526886,10.323422,1.1089228,9.185518,-6.3674464,4.5652339,0.90508531,1.2748352,-4.7618914,0.51166262,1.7213971,-47.572469,-35.111368,38.826238,12.038683,6.2650143,7.0930032,-11.605671,3.0083035,11.997139,-40.611885,-32.703936,-7.9772954,2.6023412,-16.964197,-30.159992,3.6212094,3.6941831,7.8442589,-11.51169,-7.8693147,-9.6799699,-4.2934341,-0.39200146,-1.7835359,-1.6582085,-12.526886,10.323422,1.1089228,9.185518,-6.3674464,4.5652339,0.90508531,1.2748352,-4.7618914,0.51166262,-23.030413,263.36868,1,-0.21722711,-0.21722711,1,-0.21722711
-902.21589,0.90787958,0.11472265,5,63,0,922.64888,10.36888,297.16749,27.3718,34.025039,6.9653904,-0.18684533,1.6518346,-1.2181889,-1.5380097,-1.1334118,-0.79738069,0.50937054,-0.35035479,0.96038621,-0.71861479,0.6705222,0.42111185,0.90052471,-0.027576699,0.066655673,0.22974811,0.10424335,-1.1776516,1.7173699,1.1718085,-0.15697995,-0.42432408,0.2203142,0.76744229,0.30191081,-0.76269394,1.4130475,-0.036333927,0.050761059,0.25445805,-1.0829473,0.47940038,0.089042789,0.22722471,0.49447842,0.078780466,1,-0.21265197,0,0.97712801,-6.3574197,-41.448926,-38.56438,17.331353,32.677179,22.814544,30.640389,2.2679619,3.546884,58.433577,-5.3412489,7.4961992,10.272527,48.078996,1.727147,-36.847324,3.0296844,16.824648,11.519271,-8.6634276,-3.7482211,-3.1390237,-6.3134762,1.8729399,-1.5215499,1.4649529,-8.1695943,5.4316449,-2.6554635,4.8969419,-5.638146,-2.3403031,1.6566738,4.8669022,1.4146186,-0.1962374,-6.3574197,-41.448926,-38.56438,17.331353,32.677179,22.814544,30.640389,2.2679619,3.546884,58.433577,-5.3412489,7.4961992,10.272527,48.078996,1.727147,-36.847324,3.0296844,16.824648,11.519271,-8.6634276,-3.7482211,-3.1390237,-6.3134762,1.8729399,-1.5215499,1.4649529,-8.1695943,5.4316449,-2.6554635,4.8969419,-5.638146,-2.3403031,1.6566738,4.8669022,1.4146186,-0.1962374,-23.341647,250.50753,1,-0.21265197,-0.21265197,1,-0.21265197
-907.67381,0.95974549,0.11472265,5,31,0,927.92558,9.8437807,289.49506,25.249956,20.259064,6.584262,0.23283894,1.6735287,-1.3337463,-1.1245281,-1.9100197,-0.2807819,1.9065361,-0.9887659,1.2959008,-0.043437481,1.5073082,-0.951632,1.1728434,-0.055063681,-0.1570742,0.19529031,0.075573383,-1.8903327,1.7567868,1.3107322,-0.31519644,0.1176378,-0.61271411,1.3109049,0.99362692,-0.3780481,2.0084385,0.42690632,0.74210883,0.11041127,-0.60260853,1.2305301,-0.045174353,-0.0687236,0.3890291,0.7914418,1,0.0078684016,0,0.99996904,4.7170991,-27.020451,-38.69521,38.624637,26.253737,30.536653,23.760709,-3.1821764,1.531046,35.590855,-6.3855847,-12.413014,20.129951,40.689084,15.03443,-12.208285,-0.91519011,7.8813654,11.030673,-7.4730567,-1.9476379,-6.411319,-0.21885737,-6.1875104,-0.30178025,1.2776651,-12.442145,8.7209517,0.75820457,8.5993306,-2.4376132,2.9148285,0.76540114,8.0706617,-0.45482055,5.2310535,4.7170991,-27.020451,-38.69521,38.624637,26.253737,30.536653,23.760709,-3.1821764,1.531046,35.590855,-6.3855847,-12.413014,20.129951,40.689084,15.03443,-12.208285,-0.91519011,7.8813654,11.030673,-7.4730567,-1.9476379,-6.411319,-0.21885737,-6.1875104,-0.30178025,1.2776651,-12.442145,8.7209517,0.75820457,8.5993306,-2.4376132,2.9148285,0.76540114,8.0706617,-0.45482055,5.2310535,-22.969274,245.19804,1,0.0078684016,0.0078684016,1,0.0078684016
-904.65553,0.99642416,0.11472265,5,31,0,933.08448,9.6598504,290.84508,24.402639,28.751688,7.369988,0.096387867,1.6414754,-1.4054965,-0.83115488,-1.4528705,-0.62786127,1.4945933,-0.8553401,1.2090346,-0.72924549,0.63058712,0.46705976,1.6146473,-0.38585647,-0.36868945,0.74020835,0.491398,-1.1212927,1.238689,1.6565017,-0.76552568,0.28138507,-0.098413682,1.1471261,0.36342665,-0.46016548,1.4113444,0.076071316,0.74582957,-0.081490129,-0.021262137,0.098540002,-0.1260414,0.56913188,-0.082563984,0.63203585,1,0.010335192,0,0.99994659,2.7713138,-40.410395,-41.77248,42.972079,34.761784,18.130444,46.423836,-10.600444,14.128522,35.614398,-22.010155,-2.8295594,10.44913,40.578532,21.443859,-0.61132233,-3.6239031,-2.3738539,12.10435,-6.2323313,-4.7377484,-6.189666,-5.282151,3.490073,-2.7206176,5.4269521,-8.2260423,12.302097,2.0153836,8.4463581,-3.3635506,0.66811718,-0.54373918,0.7245803,4.1846705,4.6515589,2.7713138,-40.410395,-41.77248,42.972079,34.761784,18.130444,46.423836,-10.600444,14.128522,35.614398,-22.010155,-2.8295594,10.44913,40.578532,21.443859,-0.61132233,-3.6239031,-2.3738539,12.10435,-6.2323313,-4.7377484,-6.189666,-5.282151,3.490073,-2.7206176,5.4269521,-8.2260423,12.302097,2.0153836,8.4463581,-3.3635506,0.66811718,-0.54373918,0.7245803,4.1846705,4.6515589,-23.13462,247.37575,1,0.010335192,0.010335192,1,0.010335192
-909.03218,0.99674504,0.11472265,6,63,0,923.83825,9.8704614,299.29333,26.212823,32.649361,4.5315862,0.39665296,1.7849668,-1.0585141,-1.0763847,-1.2289755,-0.55958648,0.53207687,-1.1006194,0.60634621,-0.11763452,0.32694411,-0.66988997,0.19898457,0.36211956,0.19686265,-0.50397204,-0.4283814,-2.4421074,1.3102148,0.81054726,-0.67234839,0.99127399,-0.25314624,1.7166063,0.18076884,-0.67649568,0.37757961,1.6796027,-0.34572497,1.2314083,-1.3235207,2.6150308,0.46429869,-0.76474132,0.94750705,-0.44794815,1,0.48965355,0,0.87191708,12.950466,-34.55981,-40.125265,17.37197,19.796816,10.674516,6.4967192,6.4274398,-13.986379,42.777675,-21.951745,-8.2650631,5.9019871,12.327733,-11.287699,-43.212104,15.159056,30.9355,7.9328389,-6.6017208,-4.9380025,-3.1681024,0.88063231,-1.9213888,1.8723233,-1.5544579,-10.599714,6.109853,2.4248107,6.220891,-2.2718384,7.4742056,4.0983686,7.3956548,-1.9913852,0.33251218,12.950466,-34.55981,-40.125265,17.37197,19.796816,10.674516,6.4967192,6.4274398,-13.986379,42.777675,-21.951745,-8.2650631,5.9019871,12.327733,-11.287699,-43.212104,15.159056,30.9355,7.9328389,-6.6017208,-4.9380025,-3.1681024,0.88063231,-1.9213888,1.8723233,-1.5544579,-10.599714,6.109853,2.4248107,6.220891,-2.2718384,7.4742056,4.0983686,7.3956548,-1.9913852,0.33251218,-23.464144,254.87626,1,0.48965355,0.48965355,1,0.48965355
-912.02914,0.94390757,0.11472265,5,63,0,930.8102,10.907947,296.96307,26.837569,32.763258,5.3705052,0.16275915,1.8843502,-1.2954306,-1.3277892,-0.855902,-0.81680279,0.4936285,-1.1088349,0.3419649,-0.20638065,0.50929397,-0.27730353,-0.099844098,0.073082172,-0.15370753,-0.071288956,0.020571075,-2.0781779,1.4303741,1.0932509,-0.83934499,0.99132016,-0.16271687,1.3496709,-0.21787165,-0.76775963,-0.1534448,1.6045236,-0.18848791,1.1812066,-0.96591427,2.0245041,0.095780046,-1.0679922,0.30705781,-0.69538521,1,0.57325286,0,0.81937852,5.33252,-42.442527,-28.042138,16.172878,11.203884,16.68613,-3.2712179,-5.0359596,0.67397543,46.863716,-27.499677,-5.3311347,-7.1381851,-5.0273516,-6.175478,-31.646499,3.1380664,10.060214,8.7931186,-9.8310921,-6.2293506,-3.359689,0.14461955,0.34767397,0.014210616,-0.78691822,-9.081642,9.2144567,1.7782255,5.4382457,-4.0492605,6.5882644,4.6175825,5.9350639,-4.4048008,-2.1147005,5.33252,-42.442527,-28.042138,16.172878,11.203884,16.68613,-3.2712179,-5.0359596,0.67397543,46.863716,-27.499677,-5.3311347,-7.1381851,-5.0273516,-6.175478,-31.646499,3.1380664,10.060214,8.7931186,-9.8310921,-6.2293506,-3.359689,0.14461955,0.34767397,0.014210616,-0.78691822,-9.081642,9.2144567,1.7782255,5.4382457,-4.0492605,6.5882644,4.6175825,5.9350639,-4.4048008,-2.1147005,-23.632404,247.8773,1,0.57325286,0.57325286,1,0.57325286
-919.40404,0.84499932,0.11472265,5,31,0,938.81744,14.080464,315.51287,25.465867,15.480264,8.3320933,0.0040611093,0.4787391,-2.2431432,-1.0907461,-3.8243429,-0.17176901,1.2422843,-0.78022701,2.4104376,-0.98359792,-0.36891882,-0.060218182,0.80590693,-0.60362613,-0.79391479,-0.095160526,-1.7515521,-1.0754647,2.2404088,0.58048647,-0.55284757,-0.2784214,-0.33144532,0.32615938,1.1816777,-1.2484916,2.2846887,-0.60703802,-0.35277226,0.11016474,-1.8042298,0.73595836,0.39035496,-0.62644126,0.47885021,-0.32464884,1,0.15719583,0,0.98756745,0.062867043,-34.724448,-59.201837,19.230888,37.31421,-5.7109606,12.475652,-12.29001,-27.114489,34.682119,-8.5582261,-5.130861,18.292682,35.367584,-5.4610077,-27.929954,6.0427977,7.4127275,3.9446258,-11.913211,-6.4224127,-4.7929942,-4.93642,-0.97870447,-3.9113872,-1.8228748,-11.143597,7.7109563,-3.0150949,2.2496866,-8.7254922,-2.0025975,0.44444043,3.6927098,-4.6433992,-2.0441906,0.062867043,-34.724448,-59.201837,19.230888,37.31421,-5.7109606,12.475652,-12.29001,-27.114489,34.682119,-8.5582261,-5.130861,18.292682,35.367584,-5.4610077,-27.929954,6.0427977,7.4127275,3.9446258,-11.913211,-6.4224127,-4.7929942,-4.93642,-0.97870447,-3.9113872,-1.8228748,-11.143597,7.7109563,-3.0150949,2.2496866,-8.7254922,-2.0025975,0.44444043,3.6927098,-4.6433992,-2.0441906,-23.000758,252.15078,1,0.15719583,0.15719583,1,0.15719583
-912.86912,0.97661493,0.11472265,5,31,0,939.14968,12.778614,299.35565,26.095457,15.761695,5.8206042,0.76647286,0.80946122,-1.1117252,-2.1708396,-0.56739033,-1.5889667,1.9754772,-1.4072534,1.9239759,-1.2131004,0.70783173,-0.35354161,0.76765927,-0.55364471,0.15073271,-0.30072934,-0.18086057,-1.709794,3.333532,0.49812266,-1.4327606,0.46268952,-0.40249102,0.91035471,-0.209085,-0.73312114,1.1503762,-0.019206439,0.58434582,0.046382119,-0.097669101,0.46096857,0.86788327,-0.97940954,-0.096975696,0.25923522,1,0.099170778,0,0.99507043,12.080912,-17.522674,-8.9430334,31.13687,30.325122,11.156628,12.099612,2.375803,-2.8506692,52.542115,-22.582737,-6.3439409,-3.2955341,18.131879,9.2102807,-1.5394306,13.679312,-1.5285014,5.1307615,-13.215036,-9.5306705,-7.0103741,-5.9155856,-1.6390971,-2.763542,-1.6547896,-10.007374,4.8093097,1.8528186,5.0403621,-4.3668634,0.55279408,0.6059453,2.6135111,-5.1716814,1.4454897,12.080912,-17.522674,-8.9430334,31.13687,30.325122,11.156628,12.099612,2.375803,-2.8506692,52.542115,-22.582737,-6.3439409,-3.2955341,18.131879,9.2102807,-1.5394306,13.679312,-1.5285014,5.1307615,-13.215036,-9.5306705,-7.0103741,-5.9155856,-1.6390971,-2.763542,-1.6547896,-10.007374,4.8093097,1.8528186,5.0403621,-4.3668634,0.55279408,0.6059453,2.6135111,-5.1716814,1.4454897,-22.922173,241.85189,1,0.099170778,0.099170778,1,0.099170778
-900.22319,0.95699077,0.11472265,5,31,0,931.41698,10.791874,298.93866,26.816404,25.777072,7.0603236,0.21350545,1.0343935,-1.3380315,-1.2176623,-1.8876851,-0.4268646,0.038919948,-0.048643872,2.0674118,-1.0559966,0.67218311,-0.15424657,0.13625847,-0.01187913,-0.5706871,0.28294167,-0.14891422,-1.253306,1.3641625,1.4144505,-0.76240173,0.3390162,-1.237563,1.3746008,0.26025032,-0.62494203,1.0673732,0.16307293,0.88466081,-0.33078224,-1.382288,1.24457,0.36649249,-0.42577862,1.264479,-0.44962411,1,0.081130851,0,0.99670346,5.5035455,-34.490534,-48.658996,1.0032423,53.291822,17.326912,3.5123445,-14.710643,-3.8385725,35.164116,-19.652484,-31.900749,6.7084913,27.513756,22.803966,-35.631338,9.4471033,32.594568,7.4013758,-9.3351869,-4.0851521,-0.32001557,-6.2468654,-0.7004074,-0.0055437952,1.6641791,-8.9048749,10.734963,1.9489622,8.9642443,-4.2486737,1.7589543,-1.8209882,7.9663116,-2.7862944,-2.4397205,5.5035455,-34.490534,-48.658996,1.0032423,53.291822,17.326912,3.5123445,-14.710643,-3.8385725,35.164116,-19.652484,-31.900749,6.7084913,27.513756,22.803966,-35.631338,9.4471033,32.594568,7.4013758,-9.3351869,-4.0851521,-0.32001557,-6.2468654,-0.7004074,-0.0055437952,1.6641791,-8.9048749,10.734963,1.9489622,8.9642443,-4.2486737,1.7589543,-1.8209882,7.9663116,-2.7862944,-2.4397205,-23.132435,250.37523,1,0.081130851,0.081130851,1,0.081130851
-902.46232,0.93882084,0.11472265,5,31,0,920.70956,10.853683,294.06291,24.603422,24.372033,5.1422032,-0.096465962,1.9909509,-1.2356525,-2.1617771,-1.3284928,-0.8350118,1.213562,-1.1406359,1.2367906,-0.9945985,0.086928175,0.53866428,0.8686415,-0.66006854,0.39676641,-0.45614081,0.44777631,-2.2599798,2.0396102,0.83618966,-0.42478064,0.28624581,0.69137335,0.43455384,-0.55509789,0.25539999,1.0634828,0.14939825,-0.013937014,0.54198308,-0.21154789,0.38693152,-0.16058407,0.13094774,0.47990071,0.11152366,1,0.25100844,0,0.9679849,-2.3510716,-30.115363,-32.378071,29.576973,30.143102,2.1186164,21.170559,9.6700039,10.913219,49.709446,-10.352768,16.850174,-13.528864,25.919238,-0.33967337,-5.1558522,-3.9137602,11.696156,9.7855954,-12.35531,-5.871068,-4.1112119,-3.354318,2.7934432,-2.1643535,-1.7583543,-10.671258,6.7947959,0.87653017,3.0554051,0.55478755,2.116317,2.6797724,1.6529281,0.44453048,1.1745427,-2.3510716,-30.115363,-32.378071,29.576973,30.143102,2.1186164,21.170559,9.6700039,10.913219,49.709446,-10.352768,16.850174,-13.528864,25.919238,-0.33967337,-5.1558522,-3.9137602,11.696156,9.7855954,-12.35531,-5.871068,-4.1112119,-3.354318,2.7934432,-2.1643535,-1.7583543,-10.671258,6.7947959,0.87653017,3.0554051,0.55478755,2.116317,2.6797724,1.6529281,0.44453048,1.1745427,-23.082635,245.22134,1,0.25100844,0.25100844,1,0.25100844
-901.27036,0.87197888,0.11472265,5,31,0,922.05732,10.127177,292.79146,24.174552,29.57189,5.0977486,-0.14473809,2.1629699,-1.0185509,-1.5245902,-1.9820494,-0.24970452,0.93161277,-1.0563839,1.3353609,-1.0985118,0.54379635,-0.068921607,0.93757696,-0.34039826,0.2226524,-0.0003642068,0.39538417,-2.5749811,2.2136251,0.94103134,-1.2817912,0.32551842,-0.11239201,0.85047231,-0.79805816,0.7071526,0.9821538,0.58038204,-0.27656355,0.71609914,-0.56100557,0.80117215,-0.068817481,0.21387372,0.72365171,0.1116304,1,0.089966076,0,0.99594483,-4.2801789,-30.120474,-58.612947,27.549551,39.489147,16.081086,27.725923,6.5842525,11.692257,65.461078,-37.904988,-3.3236441,-23.600088,29.044145,-8.1785069,-16.589995,-2.035063,21.399749,10.915183,-8.2075934,-2.1767852,-4.9360812,-4.9647989,-0.10052197,-1.2982323,0.10026473,-12.892043,5.7929106,1.0648211,4.2663672,3.2242588,3.3970837,3.5088512,3.8103213,1.0542918,0.89864042,-4.2801789,-30.120474,-58.612947,27.549551,39.489147,16.081086,27.725923,6.5842525,11.692257,65.461078,-37.904988,-3.3236441,-23.600088,29.044145,-8.1785069,-16.589995,-2.035063,21.399749,10.915183,-8.2075934,-2.1767852,-4.9360812,-4.9647989,-0.10052197,-1.2982323,0.10026473,-12.892043,5.7929106,1.0648211,4.2663672,3.2242588,3.3970837,3.5088512,3.8103213,1.0542918,0.89864042,-23.112582,247.21916,1,0.089966076,0.089966076,1,0.089966076
-903.1743,0.92497328,0.11472265,5,31,0,918.6693,10.400656,292.20344,24.398599,27.131437,5.0936087,-0.28303142,2.0504604,-0.94719384,-1.567488,-1.98856,-0.3915747,0.94042003,-1.0554574,1.1530404,-1.2217231,0.51384572,-0.091231893,1.0649311,-0.40348452,0.11554343,0.0040715694,0.70055485,-2.5759952,2.199541,1.0499148,-1.2685539,0.35343127,0.032070001,0.86072609,-0.81719478,0.64837774,0.89507511,0.60272819,-0.12966191,0.76139681,-0.3150782,0.76756553,0.24401775,0.11848725,0.78087582,0.11352206,1,0.039404226,0,0.99922335,-7.6790492,-25.69873,-53.95249,25.514947,31.283642,13.941373,28.89311,3.1348594,19.00706,59.676707,-34.417691,0.87010521,-22.171669,24.284674,-3.517914,-8.5485243,6.6205522,21.186283,10.379324,-8.1680805,-2.3921026,-5.1831601,-5.9867199,-0.36120483,-1.8398541,0.043913564,-12.970313,5.7851712,1.5442313,4.3872337,3.1359986,3.2473275,3.849221,3.8434028,0.65203571,0.73451723,-7.6790492,-25.69873,-53.95249,25.514947,31.283642,13.941373,28.89311,3.1348594,19.00706,59.676707,-34.417691,0.87010521,-22.171669,24.284674,-3.517914,-8.5485243,6.6205522,21.186283,10.379324,-8.1680805,-2.3921026,-5.1831601,-5.9867199,-0.36120483,-1.8398541,0.043913564,-12.970313,5.7851712,1.5442313,4.3872337,3.1359986,3.2473275,3.849221,3.8434028,0.65203571,0.73451723,-23.065158,245.40048,1,0.039404226,0.039404226,1,0.039404226
-905.1089,0.74801856,0.11472265,5,31,0,927.52202,9.7674017,296.78524,26.086996,27.504787,5.5323835,0.49284019,1.9261861,-1.9839373,-1.0214625,-1.2760519,-1.0735025,0.8721953,-0.92932982,1.4319297,-0.57874004,0.55488109,-0.58566551,0.96655565,0.24192672,-0.33635832,0.56973929,0.018229875,-1.6322597,1.0178501,1.6548139,-0.90820003,0.09739323,-0.92847495,1.4637458,-0.16088287,-0.28101819,-0.021773138,0.87519858,0.31848128,-0.094012513,-0.79169931,0.43744083,0.11653721,-0.88836782,-0.016074703,0.41962711,1,-0.098697444,0,0.99511749,13.555464,-54.567773,-35.097536,23.989546,39.384922,15.261886,26.584907,-9.2514638,0.50140881,27.99575,-24.979848,-25.537505,-4.425049,-0.59886551,8.7597597,-21.775521,3.2053311,-0.44213127,10.335264,-4.5402371,-5.2132648,-5.5925526,-3.9680586,-3.5272891,0.80412608,3.3202889,-8.9961503,8.5545867,1.0320923,8.5654415,-1.4592623,4.8301822,-0.69147482,2.8405675,-4.954428,2.3189805,13.555464,-54.567773,-35.097536,23.989546,39.384922,15.261886,26.584907,-9.2514638,0.50140881,27.99575,-24.979848,-25.537505,-4.425049,-0.59886551,8.7597597,-21.775521,3.2053311,-0.44213127,10.335264,-4.5402371,-5.2132648,-5.5925526,-3.9680586,-3.5272891,0.80412608,3.3202889,-8.9961503,8.5545867,1.0320923,8.5654415,-1.4592623,4.8301822,-0.69147482,2.8405675,-4.954428,2.3189805,-23.113786,252.83193,1,-0.098697444,-0.098697444,1,-0.098697444
-912.67158,0.96251996,0.11472265,4,31,0,925.78986,10.163184,292.5791,26.960793,23.920102,5.9393498,-0.19892279,1.1865681,-1.8798507,-1.5735152,-1.5383704,-1.0644655,1.6858674,-0.66620458,0.4364968,-0.44021154,0.64066317,0.44458648,1.2206343,-0.56819787,-0.91783492,0.075625218,-0.20103326,-1.7499577,0.92479255,2.1393647,-0.20457599,-0.31376648,-0.90310992,1.36923,0.053326979,-0.23871187,0.70749703,1.4163936,0.31508131,0.41301775,-1.5206946,1.3481005,1.4658076,-0.30502523,0.55053183,0.41988135,1,-0.24525706,0,0.96945808,-4.7582533,-44.96622,-36.797976,40.326121,10.441048,15.324728,29.197697,-21.954705,-4.8087361,22.121132,-4.8934785,-21.602481,1.2755868,16.923401,7.5367771,-36.375169,35.062268,13.168777,7.121965,-6.3219053,-3.8882455,-6.2917214,-3.170547,1.6266738,-5.0497136,1.7724265,-9.7833314,10.971241,-1.5086527,9.1994896,-1.4521709,7.1249366,1.9191672,9.9774426,-3.8915145,1.6157143,-4.7582533,-44.96622,-36.797976,40.326121,10.441048,15.324728,29.197697,-21.954705,-4.8087361,22.121132,-4.8934785,-21.602481,1.2755868,16.923401,7.5367771,-36.375169,35.062268,13.168777,7.121965,-6.3219053,-3.8882455,-6.2917214,-3.170547,1.6266738,-5.0497136,1.7724265,-9.7833314,10.971241,-1.5086527,9.1994896,-1.4521709,7.1249366,1.9191672,9.9774426,-3.8915145,1.6157143,-23.126574,246.84477,1,-0.24525706,-0.24525706,1,-0.24525706
