# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:15:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa7b7a06d7.json
# init = 2 (Default)
# random
#   seed = 20260720
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240915-4-8a8c58.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240915-4-9005a6.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,z_1.1.16,z_1.2.16,z_1.1.17,z_1.2.17,z_1.1.18,z_1.2.18,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.16.1,r_1.17.1,r_1.18.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1.16.2,r_1.17.2,r_1.18.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_1.16,r_1_1.17,r_1_1.18,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,r_1_2.16,r_1_2.17,r_1_2.18,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-899.59221,0.98523761,0.086210907,6,63,0,916.56216,13.358891,327.45666,23.88643,38.900014,5.9634251,0.046532153,0.77137854,-2.0568718,-0.67798875,-1.5502774,-0.59106958,0.32453825,-1.9374691,0.044557944,-0.8207703,-0.58426,0.38671297,0.26860385,-1.1655266,-0.86073535,0.031453943,-0.43113587,-1.7879035,0.81170213,0.93221382,-1.6058028,0.63095658,-0.54702131,0.37753663,-0.62259798,-0.52044349,0.50632615,-0.40993713,-0.24723027,-0.589382,-0.91233853,0.4342447,-0.70167096,0.052486731,0.10600232,-0.41164648,1,0.32767941,0,0.94478897,1.8101014,-80.012339,-60.30581,12.624542,1.7333046,-22.727722,10.448693,-33.482617,-16.771191,31.575224,-62.46575,-21.279136,-24.21907,19.696094,-9.6172608,-35.489981,-27.29501,4.1234918,4.4370123,-7.8392254,-6.3595754,-10.281869,-4.5372959,1.0371122,-6.041908,-1.5047386,-10.915846,6.8383992,0.41703605,1.0581789,-4.1488849,-1.3202512,-3.8037939,0.66381897,-1.0754098,-2.1121514,1.8101014,-80.012339,-60.30581,12.624542,1.7333046,-22.727722,10.448693,-33.482617,-16.771191,31.575224,-62.46575,-21.279136,-24.21907,19.696094,-9.6172608,-35.489981,-27.29501,4.1234918,4.4370123,-7.8392254,-6.3595754,-10.281869,-4.5372959,1.0371122,-6.041908,-1.5047386,-10.915846,6.8383992,0.41703605,1.0581789,-4.1488849,-1.3202512,-3.8037939,0.66381897,-1.0754098,-2.1121514,-23.493418,267.34164,1,0.32767941,0.32767941,1,0.32767941
-893.55742,0.96312685,0.086210907,6,63,0,916.57098,15.027461,320.42916,25.99284,34.3871,7.9973584,0.17288692,0.25595289,-1.0253143,-1.6348593,-1.2756523,-0.82924509,0.36697511,-0.86071214,0.48343471,-1.0185595,0.40395702,-1.0028776,0.4905035,-0.92100029,-0.64196196,0.25200964,0.35901354,-2.3876183,0.91368682,0.18073233,-0.56305854,-0.15715937,-0.7899548,0.83026572,0.51003475,-1.5150319,0.76811057,-0.40779667,-0.50928274,0.12755505,-0.8789121,0.52640557,0.067005369,-1.1065198,-0.12356266,-0.051284903,1,0.30933542,0,0.950953,5.9450799,-35.257586,-43.865982,12.61921,16.623918,13.89091,16.866993,-22.07521,12.345435,31.41904,-19.36195,-27.164254,17.538616,26.413095,-17.512756,-30.223238,2.3041203,-4.2489613,2.3742495,-14.969778,-9.4622948,-5.6379648,-6.5503064,-6.6276608,-5.7908702,0.32843357,-17.269953,3.6348285,-2.5881461,4.3600213,-10.260229,-1.2011365,-0.28982695,1.8290624,-8.2494444,-0.69570491,5.9450799,-35.257586,-43.865982,12.61921,16.623918,13.89091,16.866993,-22.07521,12.345435,31.41904,-19.36195,-27.164254,17.538616,26.413095,-17.512756,-30.223238,2.3041203,-4.2489613,2.3742495,-14.969778,-9.4622948,-5.6379648,-6.5503064,-6.6276608,-5.7908702,0.32843357,-17.269953,3.6348285,-2.5881461,4.3600213,-10.260229,-1.2011365,-0.28982695,1.8290624,-8.2494444,-0.69570491,-23.482449,252.80558,1,0.30933542,0.30933542,1,0.30933542
-889.55956,0.95301057,0.086210907,6,63,0,909.60065,13.787712,313.9465,24.610223,54.414532,8.8928999,-0.40331584,0.99970734,-0.98739072,-1.2327231,-1.1526524,-0.44075332,0.74284462,-1.1890424,0.42880656,-0.80060557,0.30716857,-0.77640227,0.67074422,-1.0350952,-0.42116833,0.23980717,-0.17629827,-1.3699215,0.77252325,0.32889337,-0.33915162,-0.2513281,-0.22329568,0.30426696,0.11115077,-0.84495725,0.48157024,0.028395836,-0.024614921,-0.2364529,-0.7639921,0.65233985,-0.3153781,-0.3502626,-0.21468541,0.28859775,1,0.21910657,0,0.97570093,-21.946243,-53.728404,-62.721043,40.421543,23.333308,16.714434,36.498233,-22.917678,-9.5931878,42.036491,-18.454777,-12.15053,6.0482173,26.204419,-1.3394094,-41.572273,-17.161152,-11.682006,7.8884134,-12.620029,-6.0702681,-8.8696685,-6.1111766,-6.1381798,-7.674385,1.260118,-12.230065,4.3590015,-2.8415609,2.2049768,-7.1149577,1.1847214,-2.099619,4.1715964,-3.6536742,2.0857951,-21.946243,-53.728404,-62.721043,40.421543,23.333308,16.714434,36.498233,-22.917678,-9.5931878,42.036491,-18.454777,-12.15053,6.0482173,26.204419,-1.3394094,-41.572273,-17.161152,-11.682006,7.8884134,-12.620029,-6.0702681,-8.8696685,-6.1111766,-6.1381798,-7.674385,1.260118,-12.230065,4.3590015,-2.8415609,2.2049768,-7.1149577,1.1847214,-2.099619,4.1715964,-3.6536742,2.0857951,-23.790884,251.9018,1,0.21910657,0.21910657,1,0.21910657
-900.02815,0.98102164,0.086210907,6,63,0,912.0487,12.775681,313.49481,26.213422,30.731533,6.151854,0.564796,0.66650902,-2.1632909,-0.63274118,-1.814803,-0.55944072,0.75317004,-1.5668795,1.105555,-1.595404,0.047962425,-0.24450982,0.21518347,-0.15741179,-0.15853921,-0.6047953,0.20696519,-2.6609077,1.270155,0.45162921,-1.7405972,0.71578848,-0.97994711,1.2955251,-0.18076693,-1.0740489,0.84317741,-0.52291794,0.13237241,-0.52324151,-1.2554471,0.746299,0.31942016,-0.73257677,1.1082159,-1.2821828,1,0.27012129,0,0.9628263,17.357047,-66.481246,-55.77168,23.14607,33.9754,1.4739588,6.612918,-4.872153,6.3603576,39.033811,-53.49122,-30.115277,-5.5552449,25.912135,4.068007,-38.581815,9.8162711,34.057174,4.886392,-7.3426731,-6.3294037,-8.0293108,-7.6126918,-1.3685711,-0.57479587,-3.8457554,-15.417076,4.7857511,1.3473029,6.0451873,-6.6621599,-1.6961829,-2.8792773,2.3342183,-3.808379,-5.7530086,17.357047,-66.481246,-55.77168,23.14607,33.9754,1.4739588,6.612918,-4.872153,6.3603576,39.033811,-53.49122,-30.115277,-5.5552449,25.912135,4.068007,-38.581815,9.8162711,34.057174,4.886392,-7.3426731,-6.3294037,-8.0293108,-7.6126918,-1.3685711,-0.57479587,-3.8457554,-15.417076,4.7857511,1.3473029,6.0451873,-6.6621599,-1.6961829,-2.8792773,2.3342183,-3.808379,-5.7530086,-23.305479,256.00424,1,0.27012129,0.27012129,1,0.27012129
-895.37144,0.99025271,0.086210907,6,63,0,915.32815,8.1285537,283.68383,26.364376,38.482078,7.5623676,-0.24212242,1.6623526,-1.0466207,-1.3027374,-0.86953238,-0.85535711,1.3930851,-0.5174594,0.7139298,-0.16469417,0.37511771,0.48586601,1.1928585,-0.063824944,-0.51970106,0.74230299,-0.76911731,-0.61199968,1.5276433,1.5164672,-0.45119391,0.6182265,-0.090564736,1.1745602,0.29454156,-0.14081837,1.1409965,0.86321006,0.24223955,0.27964681,-0.48420852,0.78948742,0.39022572,0.10612812,0.57720253,0.60234616,1,-0.28478499,0,0.95859142,-9.3173739,-40.276141,-33.461413,53.608808,27.473502,14.435309,45.903675,-19.999177,-29.597232,58.786888,-17.362879,-3.4851192,11.334571,43.907916,9.3218813,-18.63335,15.016697,22.211953,12.572208,-7.1897776,-4.3280051,-6.7513933,-2.7314584,2.7142781,-3.0316794,6.5003717,-2.7801122,7.7031985,5.4533735,8.709691,-1.6551625,3.8002945,1.5055225,6.7659836,-0.071063001,3.1234487,-9.3173739,-40.276141,-33.461413,53.608808,27.473502,14.435309,45.903675,-19.999177,-29.597232,58.786888,-17.362879,-3.4851192,11.334571,43.907916,9.3218813,-18.63335,15.016697,22.211953,12.572208,-7.1897776,-4.3280051,-6.7513933,-2.7314584,2.7142781,-3.0316794,6.5003717,-2.7801122,7.7031985,5.4533735,8.709691,-1.6551625,3.8002945,1.5055225,6.7659836,-0.071063001,3.1234487,-23.450771,247.10534,1,-0.28478499,-0.28478499,1,-0.28478499
-901.01831,0.90312751,0.086210907,6,63,0,918.23271,8.430971,301.63666,24.838038,27.282668,6.1358114,-0.02764849,1.4654643,-1.7995978,-1.097166,-2.0288959,-0.72948516,0.26945738,-0.48268033,0.70964762,-0.14131822,0.44714444,0.16207162,-0.22695976,0.53879484,-0.17326821,-0.37691208,0.94866891,-2.6466549,0.7488635,1.8186364,-1.1894112,0.11227269,-1.0785663,1.2531187,0.12608016,-0.3694218,0.30149833,0.86566508,-0.34196667,0.35726411,-1.8675204,0.6869177,-0.40195852,0.060301962,0.28901467,0.3828856,1,-0.1861872,0,0.98251429,-0.75432457,-49.09783,-55.353695,7.3515162,19.36108,12.199293,-6.1920678,-4.7272192,25.882219,20.430994,-32.450311,-29.426167,3.4398031,8.2256788,-9.3297631,-50.950939,-10.966501,7.8850914,8.8661701,-4.5584119,-2.0798875,-3.2176799,-1.6626483,0.4662303,3.5074178,-2.0742797,-17.039187,10.108181,2.0356331,8.7866189,-2.3711028,4.8742467,2.5444407,6.2745719,0.82273298,1.9780613,-0.75432457,-49.09783,-55.353695,7.3515162,19.36108,12.199293,-6.1920678,-4.7272192,25.882219,20.430994,-32.450311,-29.426167,3.4398031,8.2256788,-9.3297631,-50.950939,-10.966501,7.8850914,8.8661701,-4.5584119,-2.0798875,-3.2176799,-1.6626483,0.4662303,3.5074178,-2.0742797,-17.039187,10.108181,2.0356331,8.7866189,-2.3711028,4.8742467,2.5444407,6.2745719,0.82273298,1.9780613,-23.10803,263.69729,1,-0.1861872,-0.1861872,1,-0.1861872
-899.32413,0.96445515,0.086210907,6,63,0,920.11085,8.1257579,305.68441,26.020806,32.571997,6.0866253,-0.81295864,2.0891473,-1.2537046,-1.4959521,-2.1494534,0.086754585,0.66580831,-0.96289132,0.5469196,-0.27696062,-0.19407907,0.047910553,0.23143597,0.12494264,-0.55529119,0.26138987,-1.7365648,-0.4449634,0.99699465,1.5971266,-0.81422036,0.15173245,-0.29625831,0.8774062,-0.061399306,-0.38640751,0.1062991,1.0159426,-0.42323407,0.63404545,-1.3386442,1.1386282,0.098915838,-0.21458982,-0.17605702,0.673496,1,0.045336608,0,0.99897177,-26.479687,-40.835663,-70.01199,21.686706,17.814264,-6.321543,7.5383317,-18.086943,-56.563383,32.474107,-26.520783,-9.6497248,-1.999898,3.462374,-13.785579,-43.602315,3.2218864,-5.7345289,12.478448,-9.4418935,-0.065635398,-5.6710047,-1.5331014,0.23775821,0.82356111,1.4361154,-3.1847404,9.9862334,0.69790735,5.2532,-2.3664423,6.2066367,3.7384387,6.5538822,-1.2774893,4.0465203,-26.479687,-40.835663,-70.01199,21.686706,17.814264,-6.321543,7.5383317,-18.086943,-56.563383,32.474107,-26.520783,-9.6497248,-1.999898,3.462374,-13.785579,-43.602315,3.2218864,-5.7345289,12.478448,-9.4418935,-0.065635398,-5.6710047,-1.5331014,0.23775821,0.82356111,1.4361154,-3.1847404,9.9862334,0.69790735,5.2532,-2.3664423,6.2066367,3.7384387,6.5538822,-1.2774893,4.0465203,-23.20194,269.1185,1,0.045336608,0.045336608,1,0.045336608
-906.81646,0.9288791,0.086210907,6,63,0,924.25187,10.414377,293.43811,24.582603,32.850453,8.370911,0.19874361,1.016862,-1.5237355,-0.071963329,-0.50786455,-1.179169,0.90578866,-0.78710612,0.8126619,-0.96040626,0.53520845,-0.17984248,0.20081011,0.16007016,-0.1110504,0.19433909,1.0578861,-2.3464731,1.1260013,0.41889471,-0.95809858,0.6665385,-0.63025031,1.3723575,-0.042090181,0.33353506,1.1942464,-0.22513186,0.88795294,-1.012544,-0.32618305,0.55662329,0.095701288,-0.25639423,0.78379248,-0.80156375,1,0.32254689,0,0.94655349,6.5288175,-50.0554,-16.68358,29.755568,26.696311,17.58184,6.5967031,-3.6480561,34.752037,36.989652,-31.473972,-20.704008,-1.3826815,39.231534,29.169656,-10.715261,3.1438307,25.747938,8.593731,-4.6843054,-10.714403,-3.7910076,-5.4155971,0.020084242,1.8105079,1.2400114,-15.73601,6.3593347,2.6944508,9.1722119,2.5291261,1.440643,-5.6254248,3.5297151,-1.7731489,-4.2349539,6.5288175,-50.0554,-16.68358,29.755568,26.696311,17.58184,6.5967031,-3.6480561,34.752037,36.989652,-31.473972,-20.704008,-1.3826815,39.231534,29.169656,-10.715261,3.1438307,25.747938,8.593731,-4.6843054,-10.714403,-3.7910076,-5.4155971,0.020084242,1.8105079,1.2400114,-15.73601,6.3593347,2.6944508,9.1722119,2.5291261,1.440643,-5.6254248,3.5297151,-1.7731489,-4.2349539,-23.356339,246.57342,1,0.32254689,0.32254689,1,0.32254689
-908.34558,1,0.086210907,6,63,0,927.40672,9.5519151,296.67059,25.604978,20.875902,4.9006804,-0.22169191,2.5322376,-1.7095183,-1.2967777,-2.0551279,-0.074075579,0.31492923,-0.62098691,-0.056062847,-0.40639351,0.83182109,-0.092385491,0.83015539,-0.45425481,0.13478924,-0.14201916,-0.77429712,-1.5451361,1.5850821,1.6202606,-0.38807423,-0.39018022,-0.29780823,1.2714501,1.0783047,-1.2962037,0.63011468,0.99499461,-0.58653522,0.84171944,-1.6967514,2.1206208,0.70433004,-1.1125643,0.26253039,0.32611084,1,0.25004076,0,0.96823531,-4.6280184,-35.687737,-42.902649,6.5744318,-1.1703625,17.365015,17.330242,2.813847,-16.164151,33.090019,-8.1013995,-6.2170153,22.510583,13.154212,-12.244452,-35.421215,14.703525,5.4805586,11.743843,-8.2480178,-2.8697813,-2.5606854,-1.9970397,0.58091823,-1.1381971,-0.50871594,-8.2804894,9.6304677,-2.3269442,5.6681205,-4.8291797,5.4933847,3.2752461,7.983223,-4.4160659,1.8690966,-4.6280184,-35.687737,-42.902649,6.5744318,-1.1703625,17.365015,17.330242,2.813847,-16.164151,33.090019,-8.1013995,-6.2170153,22.510583,13.154212,-12.244452,-35.421215,14.703525,5.4805586,11.743843,-8.2480178,-2.8697813,-2.5606854,-1.9970397,0.58091823,-1.1381971,-0.50871594,-8.2804894,9.6304677,-2.3269442,5.6681205,-4.8291797,5.4933847,3.2752461,7.983223,-4.4160659,1.8690966,-23.01143,253.68697,1,0.25004076,0.25004076,1,0.25004076
-901.91278,0.98815594,0.086210907,6,63,0,926.55853,10.303105,300.90182,26.390637,27.210504,5.8960031,-0.56218206,1.8822809,-1.5691449,-1.3197522,-1.7375495,-0.67544926,0.98562936,-1.0228269,0.94043843,-0.26321632,-0.99361676,0.79679388,0.78912361,-0.266813,-0.4095197,0.2125373,-0.40640988,-1.3289142,0.79900321,1.2587657,-0.72233566,0.18718063,-0.4349598,1.007663,0.22155709,-1.0589091,0.61535947,0.38025352,-0.3741152,0.85286464,-1.3390698,1.1121863,0.89018581,-0.97299736,0.035783225,0.63227076,1,0.051849732,0,0.9986549,-15.297257,-42.697222,-47.279599,26.819472,25.589804,-27.036813,21.472451,-11.143237,-11.058617,21.74128,-19.655117,-11.835475,6.02868,16.744241,-10.179863,-36.436763,24.222405,0.97367959,10.911144,-8.2504939,-4.5082738,-5.7211657,-1.2623389,4.3878252,-1.3297743,1.1262423,-7.948985,7.655964,0.88131061,5.8002227,-6.1672019,2.4270795,4.9073594,6.1392713,-5.4569436,3.7337951,-15.297257,-42.697222,-47.279599,26.819472,25.589804,-27.036813,21.472451,-11.143237,-11.058617,21.74128,-19.655117,-11.835475,6.02868,16.744241,-10.179863,-36.436763,24.222405,0.97367959,10.911144,-8.2504939,-4.5082738,-5.7211657,-1.2623389,4.3878252,-1.3297743,1.1262423,-7.948985,7.655964,0.88131061,5.8002227,-6.1672019,2.4270795,4.9073594,6.1392713,-5.4569436,3.7337951,-23.119646,254.53785,1,0.051849732,0.051849732,1,0.051849732
-899.15644,0.97346698,0.086210907,6,63,0,920.55096,7.7522645,273.22553,24.213375,24.530322,8.6869251,0.69655769,1.1172913,-0.84562459,-0.41866487,-0.66451675,-0.15157158,0.92654877,-0.15084431,0.9372617,0.052949234,1.6759239,-0.041231788,0.89495492,0.25070575,-0.46497773,0.87167215,0.725283,-1.0848486,1.8298909,1.1570989,-1.1244349,0.80814541,-0.69720237,1.5442857,0.26951966,0.076837957,0.7079223,0.74720897,1.3004552,0.15477763,-0.63562389,1.0531212,-0.047483281,0.68279963,1.1891106,0.25857608,1,0.13214868,0,0.99122991,17.086784,-20.743443,-16.30081,22.72854,22.991331,41.110952,21.953532,-11.406053,17.791425,44.887814,-27.582749,-17.102599,6.611404,17.365562,31.900584,-15.592059,-1.1647802,29.169267,10.420329,-4.5757624,-2.0679859,-0.23523488,1.5318764,1.5688669,3.1861396,6.9719637,-8.5087491,12.064129,5.6679173,12.497078,0.97103099,7.2466927,2.8256279,8.3384781,5.8249009,3.5915897,17.086784,-20.743443,-16.30081,22.72854,22.991331,41.110952,21.953532,-11.406053,17.791425,44.887814,-27.582749,-17.102599,6.611404,17.365562,31.900584,-15.592059,-1.1647802,29.169267,10.420329,-4.5757624,-2.0679859,-0.23523488,1.5318764,1.5688669,3.1861396,6.9719637,-8.5087491,12.064129,5.6679173,12.497078,0.97103099,7.2466927,2.8256279,8.3384781,5.8249009,3.5915897,-23.103457,238.34034,1,0.13214868,0.13214868,1,0.13214868
-901.2486,0.95859266,0.086210907,5,31,0,915.10025,5.8487486,272.50345,25.565821,28.680312,7.7853331,0.9305401,1.3535105,-1.2396869,-0.62744507,-1.1605134,-0.41845373,0.88441767,0.15982257,1.2381653,0.18872148,1.2539424,-0.048116543,1.974627,-0.073136201,-0.17958242,0.79695933,0.89668401,-1.0707424,1.3363177,1.7531358,-0.78928989,0.99165166,-0.52630222,1.3617161,0.48602986,0.20909957,0.95242621,1.1374175,1.0478902,0.027753481,-0.60441883,1.053409,-0.066991394,0.62160071,1.7547758,0.29869042,1,-0.083400251,0,0.99651613,26.68818,-35.554608,-33.283885,25.365375,35.510968,35.96346,56.632918,-5.1504797,25.717177,38.32601,-22.63708,-15.094512,13.939488,27.315881,30.053818,-17.334921,-1.9213341,50.327517,9.8966204,-4.0629235,-2.4929321,0.6656858,0.66020168,-1.1874815,-1.8495288,6.2995805,-8.8892599,12.733527,8.2059268,10.906207,1.3066598,8.2059144,-0.46507644,8.5650167,4.8660063,1.1779293,26.68818,-35.554608,-33.283885,25.365375,35.510968,35.96346,56.632918,-5.1504797,25.717177,38.32601,-22.63708,-15.094512,13.939488,27.315881,30.053818,-17.334921,-1.9213341,50.327517,9.8966204,-4.0629235,-2.4929321,0.6656858,0.66020168,-1.1874815,-1.8495288,6.2995805,-8.8892599,12.733527,8.2059268,10.906207,1.3066598,8.2059144,-0.46507644,8.5650167,4.8660063,1.1779293,-23.172412,246.18408,1,-0.083400251,-0.083400251,1,-0.083400251
-907.94695,0.86143017,0.086210907,6,63,0,925.7958,10.276671,311.83157,28.738015,30.489628,4.6697297,-0.5186521,1.837343,-2.4403118,-0.94593186,-1.6443079,-1.4809458,0.37042435,-1.2604618,-0.1355545,-0.40625765,-0.1566508,-0.32106145,0.099165016,-0.10941231,0.14530265,-0.9824791,-0.57804774,-1.958445,0.58838435,1.2513163,-0.85168442,-0.13686736,-0.65465948,1.4812089,-0.098529867,-1.3326708,0.44116109,0.47997468,-0.14854126,0.4659282,-1.2495287,0.83063046,-0.68514355,-0.091149424,0.52283031,-0.83161024,1,0.18186059,0,0.98332432,-15.81351,-74.404197,-50.134336,11.294101,-4.1330062,-4.7762247,3.0235044,4.4302238,-17.62446,17.93962,-25.967541,-19.960324,-3.004139,13.450837,-4.5289676,-38.097665,-20.889772,15.940901,7.9963595,-6.4159954,-8.1967055,-5.4732834,-1.9805961,-1.6073029,-0.41819098,-4.3880085,-9.4838039,6.245547,-1.3517599,6.2455392,-6.2031117,2.5786275,2.0133294,2.7529883,-1.0003964,-3.3746285,-15.81351,-74.404197,-50.134336,11.294101,-4.1330062,-4.7762247,3.0235044,4.4302238,-17.62446,17.93962,-25.967541,-19.960324,-3.004139,13.450837,-4.5289676,-38.097665,-20.889772,15.940901,7.9963595,-6.4159954,-8.1967055,-5.4732834,-1.9805961,-1.6073029,-0.41819098,-4.3880085,-9.4838039,6.245547,-1.3517599,6.2455392,-6.2031117,2.5786275,2.0133294,2.7529883,-1.0003964,-3.3746285,-23.245247,265.58655,1,0.18186059,0.18186059,1,0.18186059
-899.03356,0.97313889,0.086210907,6,63,0,927.92816,12.281414,297.26176,25.617764,24.94304,7.488411,0.25897736,0.72708423,-1.1113258,-1.1074966,-1.5119505,-0.47487437,1.0901965,-1.3204742,1.3221918,-1.3981703,0.33486285,-0.34577851,0.86740996,-0.49875023,-1.0829145,0.82182143,0.33765513,-1.7556868,2.1829518,0.3501749,-1.2640709,0.75728504,-0.28947325,1.0636982,-0.13465955,-0.44292014,0.93521781,0.095269555,0.7026658,-0.24608135,-1.2381013,0.87886269,0.32816643,-0.5309294,-0.088025107,0.28299004,1,0.27283996,0,0.96205943,6.4596826,-27.719845,-37.712642,27.192814,32.979482,8.3524974,21.635841,-27.01118,8.4221454,54.449455,-31.52977,-7.2203429,-3.3588185,23.327175,17.526621,-30.882011,8.1854684,-2.1956137,5.7672568,-10.249325,-6.510259,-7.2856658,-7.3714133,-1.8069199,-1.8209065,3.7081017,-11.958612,6.9828352,2.873035,7.0717637,-3.466056,2.597129,-0.33719999,3.8019757,-3.1544836,1.8588967,6.4596826,-27.719845,-37.712642,27.192814,32.979482,8.3524974,21.635841,-27.01118,8.4221454,54.449455,-31.52977,-7.2203429,-3.3588185,23.327175,17.526621,-30.882011,8.1854684,-2.1956137,5.7672568,-10.249325,-6.510259,-7.2856658,-7.3714133,-1.8069199,-1.8209065,3.7081017,-11.958612,6.9828352,2.873035,7.0717637,-3.466056,2.597129,-0.33719999,3.8019757,-3.1544836,1.8588967,-23.190509,241.99539,1,0.27283996,0.27283996,1,0.27283996
-903.94114,0.88065525,0.086210907,6,63,0,918.05313,12.463427,310.17509,24.779185,27.81409,5.5172879,-0.078388725,1.7971146,-2.1318657,-0.81464879,-1.4800265,-0.90487547,0.12600316,-0.49047068,0.34773794,-0.48698436,0.24391808,-0.55955355,0.59153891,-0.21899823,0.41315762,-1.1364625,-0.68562915,-1.6863662,0.33870571,1.1531333,-0.95435107,-0.088490052,-0.81984136,0.88264662,0.22938242,-1.2557847,0.5061452,0.0091171074,-0.17716022,0.090061257,-0.80413557,1.0055432,0.082994451,-0.48174073,0.47295202,-0.38852368,1,0.28970978,0,0.95711454,-2.1803111,-59.295906,-41.165592,3.5046632,9.6720146,6.7843596,16.453117,11.491603,-19.070151,9.4207912,-26.544407,-22.803142,6.3800634,14.077968,-4.9275503,-22.366299,2.3084152,13.15473,9.3646831,-7.709497,-7.1440471,-2.388612,-2.0157783,-2.5649396,-0.21093573,-5.3408945,-10.001072,6.6307154,-1.9927338,3.3505267,-6.264745,0.85717319,0.19240929,4.024608,-2.4112575,-1.2956956,-2.1803111,-59.295906,-41.165592,3.5046632,9.6720146,6.7843596,16.453117,11.491603,-19.070151,9.4207912,-26.544407,-22.803142,6.3800634,14.077968,-4.9275503,-22.366299,2.3084152,13.15473,9.3646831,-7.709497,-7.1440471,-2.388612,-2.0157783,-2.5649396,-0.21093573,-5.3408945,-10.001072,6.6307154,-1.9927338,3.3505267,-6.264745,0.85717319,0.19240929,4.024608,-2.4112575,-1.2956956,-23.209346,254.08967,1,0.28970978,0.28970978,1,0.28970978
