# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:21:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmpobtKPD/standata-f6802a235a02.json
# init = 2 (Default)
# random
#   seed = 1651743637
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240921-2-89a193.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240921-2-040dc3.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-761.71702,0.98218287,0.093168592,6,63,0,780.71618,7.7568733,288.47944,25.427263,18.909831,7.3832986,-0.25925209,1.7133249,-2.2573706,-1.146135,-3.1792398,-0.46203999,1.8566555,-0.48232257,-0.087184716,0.43004666,-0.2361855,0.16065125,1.126636,0.1437958,0.5381405,0.079784989,0.54730254,-1.0165192,-1.1160293,0.12052419,-1.6328003,1.3844501,1.0575828,-0.2908409,1.4955443,0.99555039,0.49716766,-0.020960266,0.82466581,0.48220888,1,-0.11770364,0,0.99304877,-4.9024134,-42.686498,-60.118888,35.109042,-1.6486483,-4.4662279,21.304497,10.176146,10.349399,-21.103925,-30.875979,19.998713,28.28049,9.4013566,15.594291,12.787357,-6.4416856,-0.62477577,-5.1498873,3.2288587,1.3831459,0.07521429,0.11731536,-7.9287224,1.8535557,11.569725,-3.0515213,5.9996616,-0.5857393,2.8188752,-4.9024134,-42.686498,-60.118888,35.109042,-1.6486483,-4.4662279,21.304497,10.176146,10.349399,-21.103925,-30.875979,19.998713,28.28049,9.4013566,15.594291,12.787357,-6.4416856,-0.62477577,-5.1498873,3.2288587,1.3831459,0.07521429,0.11731536,-7.9287224,1.8535557,11.569725,-3.0515213,5.9996616,-0.5857393,2.8188752,-22.956418,253.57351,1,-0.11770364,-0.11770364,1,-0.11770364
-766.94925,0.58455037,0.093168592,6,63,0,785.83758,7.3976655,296.30598,29.316057,30.918461,5.495885,0.39164011,1.8231844,-1.2346518,-0.9661837,-0.92520352,-0.84381236,0.41881473,-0.23035337,0.88545935,-1.36607,0.66934312,-0.13686982,-0.12159829,1.4550329,-0.81132245,2.1279406,-0.70023717,-1.3551234,-0.13812295,0.33240502,0.23789055,0.67311063,0.19080131,-0.56187732,0.82372313,0.18500503,-0.31116564,0.82441967,0.60560565,-0.027602598,1,0.61593229,0,0.7877991,12.108909,-38.173534,-28.605869,12.949107,27.37704,20.695059,-3.7596318,-25.084841,-21.650255,-4.2705491,7.3552097,5.8992828,25.468251,-9.6207627,18.724395,9.2194943,-8.3626516,-6.7853149,0.42037658,-2.917247,1.6731899,5.8881666,6.466843,-8.2375822,0.97163941,3.7196173,-1.7868538,3.589387,2.5161267,1.9305218,12.108909,-38.173534,-28.605869,12.949107,27.37704,20.695059,-3.7596318,-25.084841,-21.650255,-4.2705491,7.3552097,5.8992828,25.468251,-9.6207627,18.724395,9.2194943,-8.3626516,-6.7853149,0.42037658,-2.917247,1.6731899,5.8881666,6.466843,-8.2375822,0.97163941,3.7196173,-1.7868538,3.589387,2.5161267,1.9305218,-23.690713,263.01649,1,0.61593229,0.61593229,1,0.61593229
-762.3335,0.99568225,0.093168592,6,63,0,777.38864,11.060181,290.98689,24.258887,28.538337,6.2489569,0.05811932,1.7705896,-1.2056537,-1.3069139,-1.3562732,-0.63501452,1.072785,-1.2891055,-0.041350234,0.44231879,0.13227766,0.10866266,1.4627314,-0.91688892,0.72692768,-0.89587011,0.24143399,-1.6689005,-1.0337576,0.75777635,-0.79570215,1.6722999,-0.0047195361,-0.1078904,0.23720138,1.3106952,0.41509956,-0.68568947,0.10944661,0.39806643,1,0.25730779,0,0.9663295,1.6586287,-34.407353,-38.705783,30.6155,-1.1800669,3.7749843,41.743922,20.745307,6.8901244,-29.501723,-22.708016,-0.13468771,6.7693328,11.846251,3.1234241,10.785246,-9.8304435,-6.0153267,-6.0593933,2.6044775,0.86885502,-3.1847472,-4.2409268,-9.6895382,2.913687,8.8188551,-0.6590903,8.2960976,-3.4731303,2.5797243,1.6586287,-34.407353,-38.705783,30.6155,-1.1800669,3.7749843,41.743922,20.745307,6.8901244,-29.501723,-22.708016,-0.13468771,6.7693328,11.846251,3.1234241,10.785246,-9.8304435,-6.0153267,-6.0593933,2.6044775,0.86885502,-3.1847472,-4.2409268,-9.6895382,2.913687,8.8188551,-0.6590903,8.2960976,-3.4731303,2.5797243,-23.189442,241.21608,1,0.25730779,0.25730779,1,0.25730779
-758.26768,0.8054082,0.093168592,6,63,0,786.68388,12.307521,299.27797,26.247936,33.665354,5.6992923,0.20878465,1.0037369,-2.0571195,-0.26615686,-1.5351257,-0.49852937,0.26180359,-0.68644144,1.0020648,-1.4037304,0.50035833,-0.76433766,0.21089914,0.21888175,0.063572548,-0.40965785,-0.3588034,-1.404321,-0.78829163,0.36192887,-0.28514907,0.90079727,0.56132211,-1.4076462,0.56032366,0.51680031,0.041421228,-0.58265675,0.031791481,0.36058488,1,0.41641595,0,0.90917422,7.0288093,-69.253658,-51.680549,8.8137107,33.734868,16.84474,7.0999942,2.1401924,-12.079244,-26.538117,-9.5996445,18.897108,18.863495,1.3944603,1.0702715,5.6965166,-6.2612444,-6.2264817,-2.9355667,-4.8954621,-2.7730414,1.6346905,-1.9718282,-8.1282386,0.0045548087,3.9908783,-5.9617567,4.0076809,-2.9208191,1.9438745,7.0288093,-69.253658,-51.680549,8.8137107,33.734868,16.84474,7.0999942,2.1401924,-12.079244,-26.538117,-9.5996445,18.897108,18.863495,1.3944603,1.0702715,5.6965166,-6.2612444,-6.2264817,-2.9355667,-4.8954621,-2.7730414,1.6346905,-1.9718282,-8.1282386,0.0045548087,3.9908783,-5.9617567,4.0076809,-2.9208191,1.9438745,-23.454863,243.89413,1,0.41641595,0.41641595,1,0.41641595
-760.40915,0.99439067,0.093168592,6,63,0,777.9692,9.6117525,293.08091,25.410269,41.118902,5.097002,-0.0064188776,1.9042282,-1.393629,-1.0567397,-0.99423182,-1.0034074,0.38007251,-0.46470038,0.83198454,-0.91618114,0.66160741,-0.57128833,0.77023677,-0.77881117,0.18827284,-0.35759207,-0.67491837,-1.2349036,-0.33878811,-0.20956383,-0.12487007,0.96971725,0.96093239,-1.8666644,1.2168064,-0.53968322,0.11718538,-0.10504398,0.43854685,0.0086104107,1,0.18418802,0,0.98289103,-0.2639372,-57.304493,-40.881721,15.628164,34.210291,27.20457,31.671291,7.7415725,-27.751903,-13.930595,-5.1345201,39.512485,50.033742,4.8185341,18.032565,9.5337714,-6.6024002,-5.9602596,-1.9712402,-3.8088094,-2.2409174,-3.1785828,-1.6147121,-6.8202348,-1.3679289,4.7408582,-8.4494807,-1.5613577,-0.41623465,0.45484713,-0.2639372,-57.304493,-40.881721,15.628164,34.210291,27.20457,31.671291,7.7415725,-27.751903,-13.930595,-5.1345201,39.512485,50.033742,4.8185341,18.032565,9.5337714,-6.6024002,-5.9602596,-1.9712402,-3.8088094,-2.2409174,-3.1785828,-1.6147121,-6.8202348,-1.3679289,4.7408582,-8.4494807,-1.5613577,-0.41623465,0.45484713,-23.388752,249.82802,1,0.18418802,0.18418802,1,0.18418802
-757.64026,0.9722205,0.093168592,6,63,0,774.47745,10.238655,302.43938,25.818954,24.89991,9.8495879,0.41876902,0.75018698,-1.4577527,-0.52892312,-1.7840071,-0.082463262,1.5117796,-1.2288652,0.86554517,-0.46376196,0.1251386,0.20721881,-0.0079133935,0.49269946,-1.2816247,1.0265329,0.71776429,-1.8893874,-1.1229032,0.66822687,-0.75333441,1.0933544,-0.98357321,0.54347483,-0.18770124,0.79267728,0.14488738,-0.15211664,0.46074419,0.069486816,1,0.28777119,0,0.95769919,10.427311,-36.297911,-44.421616,37.643176,21.551997,3.1159398,-0.19704278,-31.91234,17.872266,-27.960188,-18.757959,-24.490884,-4.673744,3.6076826,11.472489,8.263441,-9.1211958,-5.8345101,-7.3067847,-1.9213147,2.3093794,4.6251756,6.0505537,-15.788032,3.1205578,8.1782772,2.3386997,6.9452536,-1.0242348,1.9614112,10.427311,-36.297911,-44.421616,37.643176,21.551997,3.1159398,-0.19704278,-31.91234,17.872266,-27.960188,-18.757959,-24.490884,-4.673744,3.6076826,11.472489,8.263441,-9.1211958,-5.8345101,-7.3067847,-1.9213147,2.3093794,4.6251756,6.0505537,-15.788032,3.1205578,8.1782772,2.3386997,6.9452536,-1.0242348,1.9614112,-23.224344,256.36543,1,0.28777119,0.28777119,1,0.28777119
-761.65797,0.93553407,0.093168592,6,63,0,777.14894,11.630321,304.53466,27.352929,22.281985,7.4035934,-0.18405511,1.4727437,-2.1939,0.51533279,-1.7094388,0.064070209,-0.34387954,-0.09215207,0.98136813,-1.2167919,0.64094615,-0.55446755,0.44089572,-0.10309762,0.14184179,-0.44618174,-1.281907,-0.42593767,-0.75769384,-0.0065191472,0.15461888,0.36510115,0.039808605,-0.54131478,1.1134281,-0.32900223,-0.70827983,0.54232462,0.44793756,-0.50746445,1,0.49468479,0,0.86907247,-4.1011131,-48.884446,-38.08969,-7.6623188,21.86683,14.281552,9.8240319,3.1605167,-28.563432,-16.882923,3.4452157,0.88701474,24.809388,-15.781881,9.9809379,8.8019229,-4.7192533,-5.8484813,-1.8523702,-4.2349475,-1.2201579,0.95139951,-2.3513612,-7.4355071,-2.8169579,2.9154386,-3.3371628,1.9609835,0.89542125,-1.6246112,-4.1011131,-48.884446,-38.08969,-7.6623188,21.86683,14.281552,9.8240319,3.1605167,-28.563432,-16.882923,3.4452157,0.88701474,24.809388,-15.781881,9.9809379,8.8019229,-4.7192533,-5.8484813,-1.8523702,-4.2349475,-1.2201579,0.95139951,-2.3513612,-7.4355071,-2.8169579,2.9154386,-3.3371628,1.9609835,0.89542125,-1.6246112,-23.365598,252.19821,1,0.49468479,0.49468479,1,0.49468479
-766.07446,0.92519209,0.093168592,6,63,0,783.25306,8.7105073,283.98204,24.913943,30.19564,3.9806204,1.2845404,1.59706,-1.8313103,-1.486918,-1.0639472,-0.9631384,1.4845759,-1.94907,0.77458701,0.36617769,0.47501508,0.45661001,1.315251,0.32034612,-0.47516659,1.0135949,0.73908395,-2.6404809,-0.88339248,1.1591409,-0.31484581,1.9976679,0.42274348,-0.16867308,1.2374615,1.5392085,0.83422748,-0.60296349,0.79206451,1.1367171,1,-0.2107084,0,0.97754896,38.787521,-55.297588,-32.126566,44.827719,23.389151,14.343385,39.714845,-14.34796,22.317113,-26.674602,-9.5069709,12.76501,37.365942,25.190033,23.916895,5.1371535,-4.2499598,-2.8554278,-8.8295096,0.77520447,1.3783654,0.14338033,4.3426987,-10.894682,5.2514543,8.0375051,-1.0109255,4.951526,-3.0459909,3.7589078,38.787521,-55.297588,-32.126566,44.827719,23.389151,14.343385,39.714845,-14.34796,22.317113,-26.674602,-9.5069709,12.76501,37.365942,25.190033,23.916895,5.1371535,-4.2499598,-2.8554278,-8.8295096,0.77520447,1.3783654,0.14338033,4.3426987,-10.894682,5.2514543,8.0375051,-1.0109255,4.951526,-3.0459909,3.7589078,-23.150194,244.78476,1,-0.2107084,-0.2107084,1,-0.2107084
-762.69602,0.98650397,0.093168592,6,63,0,786.14272,9.7828746,288.26183,25.018435,29.432123,4.5069833,0.60850105,1.6844547,-1.0879385,-1.6909078,-0.45010201,-1.8660604,1.1730401,-0.11764125,0.52107169,-0.022965395,0.5160786,0.26473467,0.69673644,-0.02418357,0.56632247,-0.079010807,0.31692532,-2.5256412,-0.71282419,0.25799105,-0.87874869,2.6517758,0.48795044,-0.78503692,0.35140605,1.4432349,0.024734893,0.3974856,0.3697242,0.53344663,1,-0.046479157,0,0.99891926,17.909478,-32.020339,-13.247458,34.525061,15.336246,15.189289,20.506432,16.668073,9.327785,-20.979929,-25.863439,14.361417,10.342626,0.72800041,10.881768,7.4561351,-7.384755,-8.3069262,-0.77536351,-0.2125473,1.0837567,-0.25483005,-0.47434921,-11.43711,1.3108277,12.122674,-3.6365408,6.4239929,1.7843434,2.3241866,17.909478,-32.020339,-13.247458,34.525061,15.336246,15.189289,20.506432,16.668073,9.327785,-20.979929,-25.863439,14.361417,10.342626,0.72800041,10.881768,7.4561351,-7.384755,-8.3069262,-0.77536351,-0.2125473,1.0837567,-0.25483005,-0.47434921,-11.43711,1.3108277,12.122674,-3.6365408,6.4239929,1.7843434,2.3241866,-23.109368,244.2389,1,-0.046479157,-0.046479157,1,-0.046479157
-757.03075,0.97827517,0.093168592,6,63,0,776.35922,8.2708763,286.09431,26.959314,34.237653,7.9984169,-0.37549726,1.820921,-1.0669843,-0.85204689,-1.8331102,0.016918409,1.4070496,0.015419126,1.2638463,-0.60599979,0.60990719,0.28405646,0.050155137,0.50311101,-0.027740398,0.68945005,-0.18384681,-1.09411,-1.0162384,0.4519362,0.018570174,0.7341443,0.17082208,-0.096764147,0.98436711,0.45280462,0.26366552,0.094922384,0.23957945,0.500679,1,-0.098985125,0,0.99508891,-12.856145,-36.531038,-62.761391,48.174075,43.271132,20.881791,1.7171942,-0.94976612,-6.2944834,-34.793616,0.63579917,5.8485469,33.70242,9.0272886,8.2026382,14.790248,-5.9367996,1.5859738,-0.99127241,-5.8238525,1.7779657,3.9646199,5.5093894,-8.5626146,4.4016022,5.8284518,-0.90540299,2.8245862,0.54674976,3.7952913,-12.856145,-36.531038,-62.761391,48.174075,43.271132,20.881791,1.7171942,-0.94976612,-6.2944834,-34.793616,0.63579917,5.8485469,33.70242,9.0272886,8.2026382,14.790248,-5.9367996,1.5859738,-0.99127241,-5.8238525,1.7779657,3.9646199,5.5093894,-8.5626146,4.4016022,5.8284518,-0.90540299,2.8245862,0.54674976,3.7952913,-23.309422,248.87536,1,-0.098985125,-0.098985125,1,-0.098985125
-758.02497,0.99915538,0.093168592,5,31,0,772.14346,9.1989831,291.01022,25.547118,13.796221,7.4921825,0.5061892,1.3665003,-2.4186233,-0.89687221,-1.5836004,-0.58518049,1.1862455,-0.30793173,1.6087585,-0.59341119,-0.67155883,0.72515525,1.2062053,-0.086595386,-0.022320635,0.43448443,-0.68144097,-1.0045711,-1.6176908,0.36708383,-1.0363202,1.1560768,0.36109146,-0.28561578,0.39950805,0.85493972,-0.88331482,0.47835565,-0.085265957,0.56674652,1,0.13564165,0,0.99075796,6.9834982,-33.367862,-21.847701,16.365705,22.194789,-9.2649743,16.641075,-0.30794042,-9.4013103,-22.31802,-14.297302,4.9816977,5.5117014,-12.186407,-1.176348,10.657865,-9.1153589,-5.9530964,-1.0802342,-2.7699513,4.7003105,0.58301623,3.2024683,-8.149386,1.0808595,7.5283259,-1.7531487,6.7521667,2.6531346,4.1202734,6.9834982,-33.367862,-21.847701,16.365705,22.194789,-9.2649743,16.641075,-0.30794042,-9.4013103,-22.31802,-14.297302,4.9816977,5.5117014,-12.186407,-1.176348,10.657865,-9.1153589,-5.9530964,-1.0802342,-2.7699513,4.7003105,0.58301623,3.2024683,-8.149386,1.0808595,7.5283259,-1.7531487,6.7521667,2.6531346,4.1202734,-22.874329,249.61479,1,0.13564165,0.13564165,1,0.13564165
-766.20233,0.80590161,0.093168592,6,63,0,782.78039,10.63321,291.54545,27.818108,23.98632,3.9097997,0.62254517,2.2506599,-1.8584759,-2.2633893,-2.0886676,-0.98126434,0.84901232,-0.10799839,1.0777587,-1.2575882,0.56402146,0.3225733,0.24262766,0.64706594,-0.93671055,1.1720366,-0.327948,-2.1736134,-0.85964607,0.30991165,-0.23515163,1.3619582,0.52825878,-0.67100065,1.3542937,0.71583504,0.49640236,0.29510661,0.59303252,0.42418178,1,-0.27072609,0,0.96265642,14.932567,-44.577998,-50.09945,20.364681,25.851464,13.528799,5.8197446,-22.468239,-7.8662656,-20.619746,-5.6404222,12.670984,32.484522,11.906866,14.224668,7.8120651,-6.5517619,-1.4824537,-1.3051503,-5.874094,0.61709126,2.1786051,5.4027979,-7.8339046,2.0763658,5.3750341,-3.084662,1.2607562,0.58528608,0.96881686,14.932567,-44.577998,-50.09945,20.364681,25.851464,13.528799,5.8197446,-22.468239,-7.8662656,-20.619746,-5.6404222,12.670984,32.484522,11.906866,14.224668,7.8120651,-6.5517619,-1.4824537,-1.3051503,-5.874094,0.61709126,2.1786051,5.4027979,-7.8339046,2.0763658,5.3750341,-3.084662,1.2607562,0.58528608,0.96881686,-23.124786,243.696,1,-0.27072609,-0.27072609,1,-0.27072609
-767.86632,0.98320639,0.093168592,5,31,0,780.68526,9.150981,297.8216,28.14713,15.782762,4.2102863,0.06058696,2.2218574,-1.9170816,-1.9158457,-1.9034651,-1.2706102,0.29229628,-0.38393652,1.7792076,-0.44467869,0.85424166,-0.49439276,0.23856355,0.76226831,-0.83897994,0.79198397,-0.34586535,-2.2285991,-1.3035602,-0.14012149,0.12931685,1.2397927,-0.53325711,-0.30600955,0.61057544,1.7206377,0.01052901,-0.59096692,0.86505886,0.07346587,1,-0.12455354,0,0.99221289,0.95622959,-30.256844,-30.041938,4.6132427,28.080811,13.482293,3.7651918,-13.241421,-5.4587107,-20.573781,2.0409772,-8.4162703,9.6365671,0.16617686,13.653019,9.2500377,-6.9981167,-4.3097861,-1.7571769,-2.7906726,-2.5132954,3.0592719,3.7484795,-9.1285997,0.098237298,5.1114197,-0.99871176,6.8677753,-2.474286,-0.14673841,0.95622959,-30.256844,-30.041938,4.6132427,28.080811,13.482293,3.7651918,-13.241421,-5.4587107,-20.573781,2.0409772,-8.4162703,9.6365671,0.16617686,13.653019,9.2500377,-6.9981167,-4.3097861,-1.7571769,-2.7906726,-2.5132954,3.0592719,3.7484795,-9.1285997,0.098237298,5.1114197,-0.99871176,6.8677753,-2.474286,-0.14673841,-22.893194,256.64219,1,-0.12455354,-0.12455354,1,-0.12455354
-764.63258,0.99271964,0.093168592,5,63,0,780.03733,10.871218,298.35849,27.185207,15.383071,4.9982409,-0.22128664,1.8965858,-2.1028441,-2.1947938,-1.9203879,-1.702274,0.36584474,-0.43792908,1.0091859,-0.32720087,1.0698671,-0.31594995,0.55783025,0.42513391,-0.52287398,0.099131094,-0.56445022,-1.7312526,-1.3018981,0.45015112,-0.21359595,1.3244622,0.14463654,-0.58304694,0.20719081,0.89763174,0.54736374,-0.55487036,1.2217188,-0.34973341,1,0.18986877,0,0.98180948,-3.4040681,-32.348199,-29.541463,5.6278155,15.524378,16.457841,8.5811422,-8.0434073,-8.6829776,-20.02719,-3.2857615,2.2249542,3.1872309,8.4201352,18.793786,9.0971506,-12.766176,-10.176071,-1.801868,-0.64795213,-0.53515315,2.6156547,-0.0097445263,-9.0314796,0.97352159,6.2968554,-2.7239366,4.6015926,-2.203473,-0.55683072,-3.4040681,-32.348199,-29.541463,5.6278155,15.524378,16.457841,8.5811422,-8.0434073,-8.6829776,-20.02719,-3.2857615,2.2249542,3.1872309,8.4201352,18.793786,9.0971506,-12.766176,-10.176071,-1.801868,-0.64795213,-0.53515315,2.6156547,-0.0097445263,-9.0314796,0.97352159,6.2968554,-2.7239366,4.6015926,-2.203473,-0.55683072,-22.921834,249.43801,1,0.18986877,0.18986877,1,0.18986877
-766.92857,0.93675369,0.093168592,5,63,0,787.00847,8.93083,287.67169,29.038916,19.186229,8.3475862,-0.78668872,1.5084482,-0.091931581,-1.8372675,-0.42383673,-1.408357,1.893863,0.36040121,0.24324573,0.31820678,0.17099122,0.2743935,0.57204492,0.79027605,0.014734585,0.41036613,0.27163976,-1.0484986,-2.2382813,-0.41730467,-2.135888,0.32889056,0.76148824,-0.12079568,0.19382084,1.3154957,0.94579288,0.37549431,1.459293,1.0771187,1,-0.43661293,0,0.89964946,-15.09359,-1.7638203,-8.1318285,36.336089,4.6669682,3.2806767,10.975385,0.28270113,5.2117426,-42.944178,-40.979637,14.610088,3.718691,18.146199,27.99833,14.195513,-13.462638,-9.0318796,-4.1959169,1.5031526,1.4374625,3.8499836,3.0281066,-8.8641571,5.0238665,10.25453,-3.6825324,9.1728311,-0.62717207,2.7704225,-15.09359,-1.7638203,-8.1318285,36.336089,4.6669682,3.2806767,10.975385,0.28270113,5.2117426,-42.944178,-40.979637,14.610088,3.718691,18.146199,27.99833,14.195513,-13.462638,-9.0318796,-4.1959169,1.5031526,1.4374625,3.8499836,3.0281066,-8.8641571,5.0238665,10.25453,-3.6825324,9.1728311,-0.62717207,2.7704225,-23.262861,247.48295,1,-0.43661293,-0.43661293,1,-0.43661293
-766.53815,0.97883167,0.093168592,6,63,0,786.2111,9.8427594,288.32501,25.98844,11.501893,7.1602059,1.2446133,1.5169899,-1.7850876,-1.0360019,-2.0596713,-0.56811905,2.5230942,-1.0955164,1.0411618,-0.071767887,1.3463495,-0.34686875,-0.34308294,0.86668846,-0.83434128,0.63495688,0.35850032,-1.2582743,-1.641905,0.47025299,-0.41110951,1.303899,0.096719835,-0.29148297,0.65048901,0.90577658,-0.26549002,0.25564348,-0.012208798,0.57125552,1,0.085365556,0,0.9963497,14.315409,-20.531887,-23.690119,29.02036,11.975332,15.485568,-3.9461034,-9.5965043,4.1234324,-18.885016,-4.7285377,1.1124612,7.4818551,-3.0536379,-0.14042429,11.583062,-8.4820169,-5.3119435,-6.2732861,0.12439745,-1.6516497,5.9733109,4.0198476,-8.7574879,2.3512276,9.050821,-2.0203411,6.8594742,1.6615015,4.0679139,14.315409,-20.531887,-23.690119,29.02036,11.975332,15.485568,-3.9461034,-9.5965043,4.1234324,-18.885016,-4.7285377,1.1124612,7.4818551,-3.0536379,-0.14042429,11.583062,-8.4820169,-5.3119435,-6.2732861,0.12439745,-1.6516497,5.9733109,4.0198476,-8.7574879,2.3512276,9.050821,-2.0203411,6.8594742,1.6615015,4.0679139,-22.828958,244.0326,1,0.085365556,0.085365556,1,0.085365556
-758.79952,0.86574915,0.093168592,6,63,0,784.44976,9.8377162,299.91667,29.044664,37.356129,8.6989845,-0.67715571,1.3781075,-1.2561882,-1.5806298,-0.86153626,-1.0302119,0.6424752,-0.77084265,1.3695293,-0.10116139,-0.068650553,-0.062118483,1.3633534,-0.032828113,-0.5203851,0.27203064,-0.10560583,-1.2075255,-0.66846432,-0.17599552,-0.39894413,0.99188315,-0.39679579,-0.23634105,1.0991464,0.52709492,0.39163415,-0.0446385,0.90656608,0.083859306,1,-0.38814732,0,0.92159734,-25.295916,-46.926328,-32.183659,24.000386,51.160313,-2.5645189,50.929605,-19.439573,-3.9450248,-24.971239,-14.903008,-14.822755,41.059855,14.629936,33.865799,13.334642,-8.4303437,-5.3502024,-8.349125,-5.4352056,-0.26620372,-4.8665275,3.9379328,-9.3241078,0.84611226,9.2989184,-0.55496091,0.51444518,-1.6802129,-2.3887123,-25.295916,-46.926328,-32.183659,24.000386,51.160313,-2.5645189,50.929605,-19.439573,-3.9450248,-24.971239,-14.903008,-14.822755,41.059855,14.629936,33.865799,13.334642,-8.4303437,-5.3502024,-8.349125,-5.4352056,-0.26620372,-4.8665275,3.9379328,-9.3241078,0.84611226,9.2989184,-0.55496091,0.51444518,-1.6802129,-2.3887123,-23.587052,255.64694,1,-0.38814732,-0.38814732,1,-0.38814732
-759.64742,0.97623657,0.093168592,6,63,0,774.74322,10.157804,297.84395,23.745138,24.373143,4.3334227,0.6177229,1.3743379,-1.7892245,-1.6282109,-2.1064152,-0.76551881,0.69241909,-1.2471603,0.40840754,-0.062524342,0.47018304,-0.49120697,0.10947738,0.44162965,-0.24479803,-0.13744557,0.24732603,-2.4976265,-1.0114334,0.54724869,-0.50106366,1.5984828,0.36830208,-1.2687157,0.38062841,1.1872969,-0.011473274,0.071524224,0.091425751,1.1395734,1,0.14406417,0,0.98956835,15.055849,-43.609025,-51.339959,16.87643,9.9541754,11.459839,2.668308,-5.9664975,6.0281128,-24.65181,-12.212496,8.9766793,9.2771107,-0.27963976,2.2283329,6.2790995,-8.09912,-4.5977274,-4.9158242,-0.013152881,-1.8128716,1.9621499,-0.74222177,-10.555964,1.715293,6.5418333,-5.2106019,5.3290108,0.2995488,4.9438154,15.055849,-43.609025,-51.339959,16.87643,9.9541754,11.459839,2.668308,-5.9664975,6.0281128,-24.65181,-12.212496,8.9766793,9.2771107,-0.27963976,2.2283329,6.2790995,-8.09912,-4.5977274,-4.9158242,-0.013152881,-1.8128716,1.9621499,-0.74222177,-10.555964,1.715293,6.5418333,-5.2106019,5.3290108,0.2995488,4.9438154,-22.995558,252.13383,1,0.14406417,0.14406417,1,0.14406417
