# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:20:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa5a4cb6b8.json
# init = 2 (Default)
# random
#   seed = 1744890
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240920-1-10b6aa.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240920-1-4547c0.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-730.85442,0.99863052,0.06357314,6,127,0,748.24035,11.626455,301.25102,23.999496,26.807077,7.7751176,0.077900084,1.2547727,-1.4111158,-1.4226129,-1.2311593,-0.89974482,0.47270118,-0.50648209,1.6306038,-1.3334527,0.54891142,-0.39882792,-0.5804649,0.28227599,-0.023193397,-1.3525613,1.2121172,1.0781796,-0.31849206,0.72839711,-0.92043728,0.21220826,-0.1128351,0.27292453,-1.2589467,0.73900295,0.094538174,-0.10819353,0.76312415,-0.21057267,1,0.12322792,0,0.9923784,2.0882736,-37.827889,-33.003784,12.671737,43.711721,14.714711,-15.560567,-0.62174717,32.49332,-8.5378413,-24.674233,-3.0247792,-33.74868,2.5342921,20.457128,9.7562856,-12.328687,-8.1218919,-3.4550438,-8.7264322,-2.5513815,1.6218515,-10.458394,9.4804251,5.3150583,0.75548734,1.9977385,4.495831,-0.74422788,-0.89359088,2.0882736,-37.827889,-33.003784,12.671737,43.711721,14.714711,-15.560567,-0.62174717,32.49332,-8.5378413,-24.674233,-3.0247792,-33.74868,2.5342921,20.457128,9.7562856,-12.328687,-8.1218919,-3.4550438,-8.7264322,-2.5513815,1.6218515,-10.458394,9.4804251,5.3150583,0.75548734,1.9977385,4.495831,-0.74422788,-0.89359088,-23.130106,248.93197,1,0.12322792,0.12322792,1,0.12322792
-735.89447,0.97192799,0.06357314,6,63,0,755.01558,9.2840989,290.0355,22.029784,19.452756,7.1836771,0.29803701,1.2587237,-2.0733589,-0.59671232,-2.711263,0.55442879,1.8957255,-1.4518683,1.0775143,-0.73583255,0.69093982,0.0023084173,-0.65383508,0.30463832,-0.78245983,-0.43332848,2.1051246,0.78252021,-0.61023306,1.3943943,0.50709069,-0.57109333,0.044838917,0.57613401,-1.0580894,1.3003161,-0.26510726,0.2054048,0.63109782,0.43926278,1,0.31500367,0,0.94909045,5.7976412,-40.332545,-52.741538,36.877086,20.960623,13.440684,-12.718894,-15.221,40.950475,-11.870715,9.8643115,0.8722405,-20.582755,-5.1570669,12.276592,9.2563506,-8.7601324,-2.3552026,-5.6089708,-2.5785857,1.5792558,0.59745832,-4.7250323,10.098845,8.1260369,-2.7462033,4.0295236,6.471168,0.80053441,4.4229773,5.7976412,-40.332545,-52.741538,36.877086,20.960623,13.440684,-12.718894,-15.221,40.950475,-11.870715,9.8643115,0.8722405,-20.582755,-5.1570669,12.276592,9.2563506,-8.7601324,-2.3552026,-5.6089708,-2.5785857,1.5792558,0.59745832,-4.7250323,10.098845,8.1260369,-2.7462033,4.0295236,6.471168,0.80053441,4.4229773,-22.998673,248.25706,1,0.31500367,0.31500367,1,0.31500367
-728.53752,0.99406436,0.06357314,6,63,0,751.12639,8.465857,297.75108,22.657461,53.315825,6.3004339,-0.36499606,1.9795224,-1.3020349,-0.28375301,-0.65839786,-1.08705,0.12037804,-0.0679153,0.40727072,-0.29567203,0.31355512,-0.05041031,-0.35397053,0.69154289,0.14355432,-2.1020336,0.54873198,1.3955813,-0.65109045,1.5812464,-0.18720512,0.12473782,0.088587538,0.34520244,-1.1352224,1.450238,-0.25971044,-0.038688306,0.17456403,0.3652511,1,-0.09591214,0,0.9953898,-19.460066,-69.419065,-35.103025,6.4180546,21.713974,16.71745,-18.872231,7.653717,29.256098,-34.713424,-9.9809954,4.7231177,-60.525321,-13.846676,9.3070255,12.634915,-0.99272096,-6.4194498,-0.49866619,-2.1003828,-0.50562022,4.5508338,-13.269416,8.4206389,10.310056,0.89540504,2.1113659,9.7810064,-0.085689441,2.1851443,-19.460066,-69.419065,-35.103025,6.4180546,21.713974,16.71745,-18.872231,7.653717,29.256098,-34.713424,-9.9809954,4.7231177,-60.525321,-13.846676,9.3070255,12.634915,-0.99272096,-6.4194498,-0.49866619,-2.1003828,-0.50562022,4.5508338,-13.269416,8.4206389,10.310056,0.89540504,2.1113659,9.7810064,-0.085689441,2.1851443,-23.562782,259.65472,1,-0.09591214,-0.09591214,1,-0.09591214
-731.65544,0.97998529,0.06357314,6,63,0,744.69772,9.624627,300.50192,21.435962,48.611341,7.1254316,-0.10558032,1.6049977,-0.65068451,-2.1910051,-1.5097888,-0.57726799,0.72723623,-1.1134766,0.40066177,-0.17572599,0.38158385,0.5182344,-0.19070426,0.076509313,-0.077015493,-1.2916774,0.44015155,1.9492744,-0.63610416,1.1113524,-0.02426931,-0.61333059,0.20035577,0.22296086,-0.53069169,0.58007275,-0.39251383,0.14521879,0.010923672,0.60570203,1,-0.52061599,0,0.85379095,-5.1324011,-31.630647,-73.392859,35.351928,19.476706,18.549303,-9.2703899,-3.7438264,21.396357,-30.921876,-1.1797637,9.7395628,-25.797634,-19.080623,0.53101435,10.155873,-10.915474,2.0888489,-9.4717439,-2.5553521,1.7372172,1.1728934,-7.5723884,10.22587,9.1207566,-3.641246,0.61316863,5.4976086,2.3395319,3.6443438,-5.1324011,-31.630647,-73.392859,35.351928,19.476706,18.549303,-9.2703899,-3.7438264,21.396357,-30.921876,-1.1797637,9.7395628,-25.797634,-19.080623,0.53101435,10.155873,-10.915474,2.0888489,-9.4717439,-2.5553521,1.7372172,1.1728934,-7.5723884,10.22587,9.1207566,-3.641246,0.61316863,5.4976086,2.3395319,3.6443438,-23.779064,257.1911,1,-0.52061599,-0.52061599,1,-0.52061599
-724.35501,0.98798872,0.06357314,6,63,0,747.70104,10.258807,288.16369,22.588539,53.99631,5.5580421,0.041775347,2.1086075,-0.74954606,-1.6855179,-0.55152302,-1.2177387,0.63280449,-0.21397487,0.68064496,-0.5168742,0.48246627,-0.054530394,-0.15820116,0.53503235,0.20903445,-2.1062749,0.93726243,1.958527,-0.15757929,1.3344943,0.36356844,-0.26286846,0.024527239,0.73551105,-0.63498863,1.1073802,0.39745802,-0.35049683,0.57584096,0.14551965,1,-0.32417913,0,0.94599571,2.2557146,-40.472721,-29.780208,34.169108,36.752316,26.051398,-8.542279,11.287089,50.608713,-8.5087001,19.631354,1.3243804,-34.287043,21.461267,31.093287,11.011543,-7.5117248,-5.4089941,-2.265243,-3.9440516,-1.1560228,3.0981851,-11.451187,8.6089471,7.3005427,-2.03721,3.8230386,6.9666001,-2.5590121,-0.27242554,2.2557146,-40.472721,-29.780208,34.169108,36.752316,26.051398,-8.542279,11.287089,50.608713,-8.5087001,19.631354,1.3243804,-34.287043,21.461267,31.093287,11.011543,-7.5117248,-5.4089941,-2.265243,-3.9440516,-1.1560228,3.0981851,-11.451187,8.6089471,7.3005427,-2.03721,3.8230386,6.9666001,-2.5590121,-0.27242554,-23.687361,241.99906,1,-0.32417913,-0.32417913,1,-0.32417913
-729.58871,0.82982775,0.06357314,6,127,0,751.27622,8.325608,269.55195,21.681342,33.210907,5.7877954,0.34386745,2.3145738,-0.73433008,-1.2594203,-0.73376559,-0.22400307,1.8045937,-1.2205502,1.3905543,-0.75553656,0.75990841,0.58730967,0.42681638,0.63244116,0.33689472,-1.7667674,1.4312839,1.8365743,0.0051868735,1.8511008,0.42590535,-0.0054280023,1.0972184,-0.041696826,-0.13580709,1.0851107,0.52779486,0.16009151,0.74999283,0.98078547,1,0.13363879,0,0.99103011,11.42015,-24.387768,-24.369021,59.932195,46.181568,25.237248,14.174959,11.188579,47.534235,0.17226077,14.144703,36.43962,-4.5102768,17.528546,24.907942,13.542089,-7.7918683,-1.8524032,-5.6051225,-3.2581091,3.9565069,3.9577377,-9.8733855,11.64143,10.621703,0.29829235,0.60950196,6.119021,1.3265012,6.2057672,11.42015,-24.387768,-24.369021,59.932195,46.181568,25.237248,14.174959,11.188579,47.534235,0.17226077,14.144703,36.43962,-4.5102768,17.528546,24.907942,13.542089,-7.7918683,-1.8524032,-5.6051225,-3.2581091,3.9565069,3.9577377,-9.8733855,11.64143,10.621703,0.29829235,0.60950196,6.119021,1.3265012,6.2057672,-23.18448,232.08671,1,0.13363879,0.13363879,1,0.13363879
-719.91643,0.99800881,0.06357314,6,127,0,739.72721,11.396685,302.93313,21.527142,58.711619,10.055579,0.10468768,0.93578748,-0.96075593,-0.99498311,-1.0324223,-0.29685291,0.78193683,-0.85485587,0.48470008,-0.33647432,0.39411458,-0.029941951,-0.15714378,-0.17307344,0.29290848,-1.3075779,0.77110759,0.91086527,-0.48683353,0.73198432,-0.085031561,-0.33490717,0.026032935,-0.13214788,-0.43732676,0.18751606,0.095332463,-0.25011177,-0.11906479,0.18601308,1,-0.21615842,0,0.9763583,6.1463834,-56.407536,-60.615184,45.908777,28.457526,23.139105,-9.2261659,17.197131,45.272975,-28.582785,-4.9923406,1.5284357,-25.676162,5.5971232,-6.9904867,8.9598707,-7.680296,-0.67038571,-10.092462,-4.3569971,-1.1506123,-1.3576414,-13.474267,7.2666591,8.2446916,-3.1032434,-1.353993,2.7915769,-2.6627739,2.0850473,6.1463834,-56.407536,-60.615184,45.908777,28.457526,23.139105,-9.2261659,17.197131,45.272975,-28.582785,-4.9923406,1.5284357,-25.676162,5.5971232,-6.9904867,8.9598707,-7.680296,-0.67038571,-10.092462,-4.3569971,-1.1506123,-1.3576414,-13.474267,7.2666591,8.2446916,-3.1032434,-1.353993,2.7915769,-2.6627739,2.0850473,-23.794322,251.64805,1,-0.21615842,-0.21615842,1,-0.21615842
-725.09586,0.92122851,0.06357314,6,127,0,736.6724,8.5904251,286.17051,22.401247,35.474796,6.9359518,-0.20956065,1.9888687,-0.98039022,-1.3133048,-0.47142722,-1.4610991,0.68654435,-0.12657978,1.0716405,-0.28198084,0.81249831,0.34029406,-0.35061559,0.51669434,0.10487641,-1.3581163,1.1056304,1.8227278,-0.30385681,1.0837286,0.67388909,-0.283574,0.10711603,0.64719927,-1.0783346,1.2223585,0.072982326,0.17570335,0.97951169,0.53341326,1,-0.25681636,0,0.96646022,-7.4341214,-34.779143,-16.723784,24.355021,38.016229,28.823212,-12.438017,3.7204693,39.222013,-10.779258,23.906078,3.7999193,-38.253699,2.5890331,34.747977,13.705309,-7.0571685,-8.95448,-2.071423,-3.7990849,0.83382498,4.0881078,-9.2907031,10.248909,7.8058308,-3.1012633,4.1475827,10.114663,1.0477951,1.8308698,-7.4341214,-34.779143,-16.723784,24.355021,38.016229,28.823212,-12.438017,3.7204693,39.222013,-10.779258,23.906078,3.7999193,-38.253699,2.5890331,34.747977,13.705309,-7.0571685,-8.95448,-2.071423,-3.7990849,0.83382498,4.0881078,-9.2907031,10.248909,7.8058308,-3.1012633,4.1475827,10.114663,1.0477951,1.8308698,-23.283026,247.5136,1,-0.25681636,-0.25681636,1,-0.25681636
-728.08132,0.96422113,0.06357314,6,127,0,743.15619,9.0494347,286.4417,23.365117,24.672336,7.7921565,-0.65642333,1.831117,-1.5781022,-1.0792917,-0.5725077,-0.75107699,1.2388336,-0.33083906,1.4150455,-0.23689289,0.41427345,0.55241504,0.22427163,0.23777183,0.30883451,-1.3414592,1.5529743,1.5917043,-0.11716492,1.0793557,0.30161507,-0.20629979,-0.060406637,0.24328406,-1.156288,0.64889878,-0.1946224,0.1783003,0.67299666,0.52311566,1,-0.093459783,0,0.99562306,-16.195497,-38.935467,-14.125102,30.564919,34.912476,10.221093,5.5333049,7.6196687,38.315503,-2.8907321,7.4415482,-1.4903728,-28.528326,-4.8017891,16.604399,14.683941,-7.2239414,-5.4099628,-3.4688508,-2.8683385,3.9839679,1.6813194,-10.632018,11.217564,8.4590223,-1.8201364,1.9314014,5.8762601,1.5249972,3.5682458,-16.195497,-38.935467,-14.125102,30.564919,34.912476,10.221093,5.5333049,7.6196687,38.315503,-2.8907321,7.4415482,-1.4903728,-28.528326,-4.8017891,16.604399,14.683941,-7.2239414,-5.4099628,-3.4688508,-2.8683385,3.9839679,1.6813194,-10.632018,11.217564,8.4590223,-1.8201364,1.9314014,5.8762601,1.5249972,3.5682458,-23.048048,245.71924,1,-0.093459783,-0.093459783,1,-0.093459783
-727.71809,0.98675638,0.06357314,6,63,0,743.21117,9.1053772,287.92746,21.929086,32.212043,8.5116107,-0.11965128,1.1553265,-0.63453505,-1.3659147,-1.0612374,-0.55690173,0.32294323,0.11626134,0.74525653,0.078371512,0.723411,0.40151804,-0.066899129,0.43614028,0.27875668,-1.3492358,1.3052192,1.6383763,-0.9496689,1.2703028,0.43154126,-0.360847,0.54916889,0.1303612,-0.56635217,0.50308802,0.13510971,0.37341305,0.64460011,0.35985328,1,-0.21891133,0,0.97574476,-3.8542123,-20.43967,-34.184624,10.402661,24.006235,23.302546,-2.1549576,8.9793221,42.043777,-30.590775,13.900826,17.689852,-18.24336,4.3521599,20.763886,9.8181155,-10.161818,-2.6477667,0.36383274,-0.73773967,1.9867483,3.7468669,-11.725022,11.174977,12.319574,-3.8009775,0.059410772,5.2335035,2.8495067,1.7875632,-3.8542123,-20.43967,-34.184624,10.402661,24.006235,23.302546,-2.1549576,8.9793221,42.043777,-30.590775,13.900826,17.689852,-18.24336,4.3521599,20.763886,9.8181155,-10.161818,-2.6477667,0.36383274,-0.73773967,1.9867483,3.7468669,-11.725022,11.174977,12.319574,-3.8009775,0.059410772,5.2335035,2.8495067,1.7875632,-23.223506,246.95327,1,-0.21891133,-0.21891133,1,-0.21891133
-727.2168,0.97113891,0.06357314,6,63,0,746.72107,8.0178994,285.8147,23.414073,38.484428,9.02617,-0.13778728,1.5664879,-0.58321264,-1.2250351,-0.97248213,-0.65109626,1.5163684,-0.82031101,0.81537709,-0.2184479,0.46560872,0.34543793,-0.17518058,0.1736772,0.4355213,-0.84158646,0.91824079,1.3907258,0.1272181,0.65713724,0.15727297,0.016865394,-0.1204948,0.59443242,-0.59490082,0.91252289,0.45320501,0.068234063,0.20069186,0.56555315,1,-0.1512892,0,0.98848954,-5.3026647,-22.444604,-37.425418,58.35657,31.379321,17.918685,-6.7417242,16.760788,35.337971,4.8959159,6.0525601,-4.6371732,-22.894418,17.441335,7.7235114,14.164792,-10.133686,-4.481275,-9.3897352,-3.0625002,2.4462745,1.7888156,-8.1035969,11.154522,5.6894347,-0.064288314,5.4682325,8.9541538,-0.010076511,4.7719634,-5.3026647,-22.444604,-37.425418,58.35657,31.379321,17.918685,-6.7417242,16.760788,35.337971,4.8959159,6.0525601,-4.6371732,-22.894418,17.441335,7.7235114,14.164792,-10.133686,-4.481275,-9.3897352,-3.0625002,2.4462745,1.7888156,-8.1035969,11.154522,5.6894347,-0.064288314,5.4682325,8.9541538,-0.010076511,4.7719634,-23.35542,249.73416,1,-0.1512892,-0.1512892,1,-0.1512892
-743.92291,0.91143387,0.06357314,6,63,0,755.93497,7.6404881,302.29731,20.628381,21.727088,5.4427639,0.035690764,1.9959962,-2.6723335,-2.0450011,-2.0462747,-1.600432,-0.093862297,-0.041410986,0.61553148,0.26189051,0.51798003,-0.1348103,-1.1981649,0.18551059,-0.11755479,-2.2097065,1.0686936,2.4597091,-2.3363862,1.4299562,0.089197962,-0.59217267,0.032168382,0.30854516,-2.0047706,0.50249986,-0.69602052,0.50922353,0.65603208,0.43655131,1,-0.35104596,0,0.93635823,0.77545637,-58.062025,-44.45959,-2.0393544,13.373707,11.254198,-26.032634,-2.5541234,23.219601,-50.762868,1.938012,0.69892528,-43.557829,-15.122499,14.253667,10.104156,-5.3161748,-4.2466687,-0.031707025,0.15862119,-1.6767279,3.2347179,-11.036889,10.493694,11.751636,-3.188362,1.5109995,6.3913642,3.9250537,0.97137552,0.77545637,-58.062025,-44.45959,-2.0393544,13.373707,11.254198,-26.032634,-2.5541234,23.219601,-50.762868,1.938012,0.69892528,-43.557829,-15.122499,14.253667,10.104156,-5.3161748,-4.2466687,-0.031707025,0.15862119,-1.6767279,3.2347179,-11.036889,10.493694,11.751636,-3.188362,1.5109995,6.3913642,3.9250537,0.97137552,-22.98817,267.91511,1,-0.35104596,-0.35104596,1,-0.35104596
-749.24699,0.98610477,0.06357314,6,63,0,767.96754,11.890337,312.90328,22.436822,16.989391,5.5810514,-1.4264879,1.7144106,-1.7790807,-2.4932615,-2.8943166,-1.3655842,1.2134244,-0.94779972,0.048456494,-0.25521022,0.25484547,0.12273918,-1.0223845,0.60435657,-0.9892152,-2.0197076,2.1393645,1.2691667,-1.544184,1.3049238,-0.83176634,-0.38681528,-0.71496694,0.03656346,-2.5978027,1.1508736,-0.89745927,-0.6593496,0.71989973,-0.4805799,1,-0.014173743,0,0.99989955,-24.235161,-30.225497,-49.172676,20.615341,0.82324632,4.3296694,-17.369689,-16.806164,36.346499,-26.234746,-14.131203,-12.146853,-44.135086,-15.247286,12.230658,9.6800939,-13.77289,-7.3916768,-5.3851748,-1.4280314,0.66478546,3.4534814,-11.192708,6.91334,7.4042668,-2.0928227,0.26059908,6.6279369,-3.6085014,-2.7388189,-24.235161,-30.225497,-49.172676,20.615341,0.82324632,4.3296694,-17.369689,-16.806164,36.346499,-26.234746,-14.131203,-12.146853,-44.135086,-15.247286,12.230658,9.6800939,-13.77289,-7.3916768,-5.3851748,-1.4280314,0.66478546,3.4534814,-11.192708,6.91334,7.4042668,-2.0928227,0.26059908,6.6279369,-3.6085014,-2.7388189,-22.855211,259.39676,1,-0.014173743,-0.014173743,1,-0.014173743
-746.78529,0.99868698,0.06357314,6,63,0,769.91487,9.6589478,310.10057,23.009001,22.443974,5.35271,-0.51574131,1.5514137,-2.7103254,-1.0696327,-2.3207032,-0.74908151,0.33299969,-0.57093028,0.52764003,-0.81696907,0.58547864,-0.32952119,0.044708951,0.14582022,0.34983413,-3.0192348,1.3079044,1.1883665,-0.79544231,1.6565196,-0.33725632,-0.53643652,-1.0749021,1.0765222,-0.71224877,0.36240473,0.15852476,-0.74731143,-1.1365461,0.84852849,1,0.14572462,0,0.98932519,-11.575284,-60.830471,-52.085802,7.4738362,11.842339,13.140467,1.0034465,7.8516681,29.354571,-17.852886,-7.5693719,-24.125075,-15.985692,3.5579255,-25.50861,7.8133319,-7.7784285,-5.777013,-2.7636548,-3.914747,-1.2883168,0.80707524,-15.715694,7.3132728,8.1517549,-3.1038048,4.8623529,1.3635705,-3.8337879,3.6069122,-11.575284,-60.830471,-52.085802,7.4738362,11.842339,13.140467,1.0034465,7.8516681,29.354571,-17.852886,-7.5693719,-24.125075,-15.985692,3.5579255,-25.50861,7.8133319,-7.7784285,-5.777013,-2.7636548,-3.914747,-1.2883168,0.80707524,-15.715694,7.3132728,8.1517549,-3.1038048,4.8623529,1.3635705,-3.8337879,3.6069122,-22.962506,266.63531,1,0.14572462,0.14572462,1,0.14572462
-740.27169,0.99414832,0.06357314,6,63,0,763.53896,12.493553,314.65409,21.945037,22.924038,5.9369268,-0.54651021,1.9822149,-2.614093,-0.59139517,-2.2794771,-0.31231095,0.3747786,-1.2277998,0.96141296,-1.0412621,0.90178886,-0.9746374,-0.67406036,-0.22395104,-0.25800559,-1.948637,0.86834291,1.242781,-0.91582891,0.98127645,0.072718552,-0.93427783,-0.9932657,0.92074503,-1.207898,0.53355433,0.056020547,-0.70604613,-1.0316984,1.4014079,1,0.31532053,0,0.94898523,-12.528221,-59.925568,-52.25482,8.5914391,22.039467,20.672642,-15.452186,-5.9145301,19.905926,-20.994497,1.6670029,-22.769661,-27.689899,1.2842172,-23.650693,10.144823,-8.2256268,-6.0268381,-6.2158938,-4.0667301,-3.8029813,-2.5236172,-11.461725,8.6274656,3.8141026,-5.1276418,3.3281008,0.74484767,-3.8730309,5.964235,-12.528221,-59.925568,-52.25482,8.5914391,22.039467,20.672642,-15.452186,-5.9145301,19.905926,-20.994497,1.6670029,-22.769661,-27.689899,1.2842172,-23.650693,10.144823,-8.2256268,-6.0268381,-6.2158938,-4.0667301,-3.8029813,-2.5236172,-11.461725,8.6274656,3.8141026,-5.1276418,3.3281008,0.74484767,-3.8730309,5.964235,-23.086293,258.4331,1,0.31532053,0.31532053,1,0.31532053
-729.11689,0.99872646,0.06357314,6,63,0,750.54593,9.3790968,295.92773,21.618207,33.777019,5.8533715,0.3640065,1.3986656,-0.89728461,-1.7589416,-1.4763851,-0.71818252,0.9418487,-1.2855387,1.3639655,-1.0252027,0.34675705,0.062636869,-0.84391959,0.85661126,0.3545875,-1.9303423,1.496198,1.1425307,-0.48119606,1.269127,0.048921239,-0.61605627,0.29952832,0.26345107,-0.85287847,1.3030575,-0.24634675,0.32633086,0.80544864,-0.1098631,1,-0.019134621,0,0.99981692,12.295054,-30.307599,-49.867889,31.812842,46.070691,11.71242,-28.505088,11.976909,50.537108,-16.253369,1.6524136,10.117174,-28.807693,-8.320859,27.205654,8.1446409,-10.193356,-4.0376613,-7.6288469,-6.1525603,0.32773223,5.1076666,-11.336656,6.518855,7.4812068,-3.6108253,1.5082469,7.721407,1.9373774,-0.73316369,12.295054,-30.307599,-49.867889,31.812842,46.070691,11.71242,-28.505088,11.976909,50.537108,-16.253369,1.6524136,10.117174,-28.807693,-8.320859,27.205654,8.1446409,-10.193356,-4.0376613,-7.6288469,-6.1525603,0.32773223,5.1076666,-11.336656,6.518855,7.4812068,-3.6108253,1.5082469,7.721407,1.9373774,-0.73316369,-23.143034,253.72179,1,-0.019134621,-0.019134621,1,-0.019134621
-723.88198,0.9865989,0.06357314,6,63,0,742.60471,9.4267978,289.93004,20.408756,33.608192,7.1441574,0.050539564,1.5371338,-0.9078501,-1.1957887,-0.9916023,-1.0008789,0.53288178,-0.45751218,1.3243709,-0.42409689,1.2312566,-0.46384281,0.23564804,-0.028172735,0.35971072,-1.5112149,1.3653917,1.3821452,-0.17068878,0.89092152,0.47143829,-0.58512761,0.22536912,0.18660018,-0.8972321,1.1275212,0.16205231,-0.00020090631,0.25607615,0.41304696,1,-0.0071550653,0,0.9999744,1.6985434,-30.5112,-33.32596,17.909193,44.509713,41.380308,7.9197047,12.089227,45.888347,-5.7365414,15.844189,7.5742486,-30.154349,5.446285,8.6062564,10.978661,-8.4962772,-7.0995656,-3.2956946,-3.0974351,-3.3766192,-0.2133109,-10.814468,9.8042157,6.3734457,-4.2042352,1.3215468,8.1008463,-0.0097188832,2.9377071,1.6985434,-30.5112,-33.32596,17.909193,44.509713,41.380308,7.9197047,12.089227,45.888347,-5.7365414,15.844189,7.5742486,-30.154349,5.446285,8.6062564,10.978661,-8.4962772,-7.0995656,-3.2956946,-3.0974351,-3.3766192,-0.2133109,-10.814468,9.8042157,6.3734457,-4.2042352,1.3215468,8.1008463,-0.0097188832,2.9377071,-23.145708,247.50945,1,-0.0071550653,-0.0071550653,1,-0.0071550653
-730.52104,0.98488466,0.06357314,6,127,0,741.07457,9.2633677,301.38362,23.322582,34.423538,7.8073185,-0.46358761,1.5586096,-1.7002679,-0.51119337,-1.2973271,-0.84018047,0.37842627,-0.71558932,1.0239507,-0.59708439,0.19471598,-0.36686407,-0.051797017,0.22711985,-0.21922757,-1.2926288,1.3634755,0.84464894,-0.62528896,0.98116139,0.2071401,-0.60964078,0.030032653,0.13970374,-1.2671867,1.1784731,0.32904309,-0.41465705,-0.36122235,0.705449,1,0.079416351,0,0.99684153,-15.958326,-58.529236,-44.658589,13.026771,35.248005,6.7028129,-1.7830366,-7.5465885,46.935651,-21.524658,7.1304951,1.0338302,-43.62105,11.326827,-12.434551,11.84269,-5.0326588,-7.3432184,-5.3345527,-4.0120255,-2.7344486,1.7354808,-10.196017,7.419009,7.2483477,-4.6161937,1.1058877,8.3859623,-3.0231184,5.266301,-15.958326,-58.529236,-44.658589,13.026771,35.248005,6.7028129,-1.7830366,-7.5465885,46.935651,-21.524658,7.1304951,1.0338302,-43.62105,11.326827,-12.434551,11.84269,-5.0326588,-7.3432184,-5.3345527,-4.0120255,-2.7344486,1.7354808,-10.196017,7.419009,7.2483477,-4.6161937,1.1058877,8.3859623,-3.0231184,5.266301,-23.233159,259.69846,1,0.079416351,0.079416351,1,0.079416351
